Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
29101721,0.65,0.74,0.5599999999999999,0.6
32275632,0.77,0.78,0.54,0.84
30742312,0.89,0.6,0.72,0.7
4241082,0.76,0.88,0.5900000000000001,0.66
65181649,0.62,0.61,0.73,0.68
9101847,0.68,0.62,0.5299999999999999,0.66
83794476,0.73,0.66,0.43,0.8
11363336,0.68,0.77,0.78,0.67
70528350,0.75,0.63,0.6799999999999999,0.61
67142221,0.65,0.69,0.49,0.82
97334764,0.72,0.78,0.66,0.61
74854624,0.74,0.63,0.74,0.82
87653540,0.71,0.82,0.64,0.84
84323223,0.64,0.82,0.48000000000000004,0.88
91282684,0.74,0.65,0.8099999999999999,0.83
55388635,0.9,0.82,0.51,0.87
92347656,0.75,0.61,0.74,0.78
56087573,0.85,0.85,0.7699999999999999,0.71
41970838,0.85,0.83,0.67,0.77
87976095,0.6,0.73,0.5599999999999999,0.69
31774193,0.72,0.78,0.68,0.67
38704727,0.67,0.71,0.56,0.61
18892087,0.66,0.73,0.7200000000000001,0.9
43928919,0.72,0.69,0.41000000000000003,0.61
75040304,0.71,0.85,0.7,0.72
49772649,0.74,0.74,0.6799999999999999,0.71
47756171,0.73,0.65,0.73,0.79
80268080,0.85,0.62,0.8099999999999999,0.68
35481412,0.6,0.84,0.66,0.88
26315160,0.71,0.75,0.45999999999999996,0.89
96788220,0.88,0.89,0.55,0.73
91188949,0.76,0.65,0.64,0.89
75263693,0.89,0.74,0.73,0.7
20456314,0.64,0.61,0.6100000000000001,0.66
7003455,0.72,0.71,0.61,0.6
83558633,0.88,0.65,0.67,0.82
77002405,0.76,0.7,0.47,0.82
38374807,0.82,0.75,0.68,0.74
70557677,0.61,0.9,0.67,0.75
62916372,0.87,0.8,0.6399999999999999,0.65
6105859,0.62,0.69,0.7000000000000001,0.73
43191536,0.65,0.75,0.75,0.6
23357555,0.76,0.69,0.85,0.73
12315508,0.75,0.71,0.55,0.79
60369366,0.67,0.89,0.58,0.74
93172855,0.66,0.63,0.53,0.64
37663634,0.81,0.74,0.62,0.66
95313696,0.66,0.74,0.77,0.74
44349362,0.62,0.87,0.5700000000000001,0.78
73905990,0.82,0.72,0.7,0.79
5288945,0.82,0.88,0.7799999999999999,0.79
41542844,0.69,0.74,0.5,0.9
32862210,0.9,0.9,0.4,0.63
90042683,0.73,0.78,0.6399999999999999,0.81
13740580,0.6,0.8,0.65,0.66
66755909,0.63,0.73,0.75,0.81
613381,0.7,0.82,0.5499999999999999,0.77
32342203,0.69,0.87,0.75,0.7
78667528,0.6,0.66,0.77,0.87
95532643,0.72,0.77,0.52,0.71
95232913,0.88,0.68,0.71,0.71
26000524,0.81,0.73,0.55,0.86
36912023,0.69,0.76,0.64,0.82
48816329,0.79,0.71,0.6699999999999999,0.67
40305911,0.67,0.84,0.6,0.63
13542128,0.8,0.89,0.75,0.73
56851378,0.82,0.75,0.76,0.86
30884938,0.69,0.89,0.77,0.81
41374958,0.68,0.82,0.48000000000000004,0.71
46612336,0.61,0.81,0.83,0.61
15151445,0.77,0.84,0.72,0.77
97524624,0.65,0.69,0.73,0.64
95658505,0.73,0.61,0.53,0.84
74912499,0.82,0.81,0.75,0.87
83650069,0.65,0.87,0.65,0.89
86750369,0.89,0.72,0.73,0.83
16888276,0.6,0.85,0.6699999999999999,0.69
86525669,0.73,0.86,0.85,0.77
36960685,0.73,0.82,0.65,0.81
36850197,0.72,0.87,0.51,0.79
856025,0.68,0.73,0.51,0.88
97926934,0.69,0.83,0.79,0.81
74939695,0.61,0.76,0.86,0.84
40446608,0.77,0.76,0.83,0.67
4497676,0.65,0.89,0.61,0.71
52523473,0.88,0.76,0.6599999999999999,0.77
30838738,0.84,0.69,0.89,0.73
74270584,0.69,0.77,0.5900000000000001,0.75
18536763,0.63,0.78,0.68,0.84
52342587,0.66,0.6,0.4600000000000001,0.8
76778236,0.62,0.88,0.5900000000000001,0.6
76010331,0.86,0.83,0.64,0.65
91152881,0.75,0.61,0.88,0.68
21831064,0.86,0.78,0.5800000000000001,0.64
73245899,0.8,0.68,0.6699999999999999,0.79
87909065,0.64,0.74,0.6,0.72
22969841,0.85,0.7,0.59,0.76
91610493,0.63,0.68,0.6,0.61
23834880,0.75,0.75,0.72,0.9
97332903,0.65,0.7,0.6,0.8
35495030,0.81,0.65,0.6699999999999999,0.63
3181024,0.62,0.9,0.84,0.8
88610234,0.76,0.62,0.46,0.71
38508908,0.63,0.89,0.75,0.77
43038944,0.73,0.86,0.4600000000000001,0.63
33634473,0.9,0.71,0.6299999999999999,0.82
68371273,0.78,0.7,0.6000000000000001,0.63
86977838,0.89,0.64,0.65,0.89
84328499,0.68,0.74,0.5700000000000001,0.77
18358199,0.89,0.75,0.56,0.64
33511113,0.7,0.72,0.51,0.78
5668333,0.77,0.78,0.76,0.73
98894125,0.7,0.78,0.7799999999999999,0.62
5095408,0.75,0.8,0.76,0.68
9863757,0.65,0.72,0.59,0.86
11375217,0.73,0.85,0.6399999999999999,0.63
4308422,0.81,0.87,0.49,0.77
86300903,0.66,0.71,0.72,0.88
93717533,0.68,0.81,0.73,0.64
86838850,0.78,0.63,0.53,0.63
34834492,0.82,0.7,0.64,0.78
26320003,0.63,0.68,0.73,0.69
51399350,0.78,0.73,0.5800000000000001,0.62
32725928,0.61,0.82,0.7899999999999999,0.63
9067691,0.63,0.69,0.6699999999999999,0.75
77926230,0.84,0.89,0.75,0.85
76667842,0.81,0.73,0.62,0.86
74888555,0.83,0.67,0.76,0.83
57566436,0.8,0.69,0.43999999999999995,0.71
52623674,0.71,0.63,0.58,0.89
97077010,0.86,0.69,0.57,0.74
52089787,0.7,0.74,0.6699999999999999,0.87
14260595,0.65,0.87,0.69,0.81
26885205,0.75,0.88,0.8200000000000001,0.84
56581474,0.86,0.83,0.71,0.8
53094169,0.74,0.85,0.64,0.88
7221209,0.81,0.89,0.6499999999999999,0.77
42539472,0.86,0.68,0.6,0.61
82631442,0.64,0.85,0.6499999999999999,0.8
99425804,0.85,0.78,0.66,0.65
66943779,0.66,0.78,0.5499999999999999,0.81
37991563,0.78,0.77,0.6799999999999999,0.77
38649602,0.6,0.85,0.53,0.89
8244187,0.69,0.89,0.56,0.8
81251237,0.82,0.68,0.7,0.75
39668972,0.76,0.62,0.74,0.78
31491129,0.76,0.74,0.71,0.72
47288137,0.73,0.84,0.75,0.82
29219320,0.83,0.88,0.82,0.66
17463801,0.69,0.87,0.71,0.66
21212833,0.89,0.76,0.53,0.65
16469782,0.82,0.81,0.6499999999999999,0.76
74311411,0.66,0.85,0.8200000000000001,0.74
93042828,0.68,0.72,0.6599999999999999,0.71
85084308,0.78,0.69,0.75,0.73
99023897,0.87,0.63,0.75,0.67
49848073,0.9,0.68,0.5900000000000001,0.62
95550785,0.81,0.67,0.6499999999999999,0.66
93144505,0.61,0.63,0.43000000000000005,0.74
28294222,0.77,0.85,0.71,0.65
13825677,0.77,0.79,0.59,0.83
76206306,0.64,0.63,0.63,0.78
21361813,0.85,0.82,0.43999999999999995,0.9
13368584,0.82,0.72,0.63,0.63
88555360,0.84,0.77,0.8200000000000001,0.65
60012728,0.89,0.62,0.5700000000000001,0.76
7809404,0.88,0.88,0.47000000000000003,0.88
21493052,0.65,0.77,0.6,0.65
91053017,0.77,0.79,0.43,0.79
60726435,0.78,0.8,0.54,0.62
17074075,0.86,0.71,0.76,0.7
21130264,0.85,0.85,0.7,0.87
86923748,0.7,0.85,0.5700000000000001,0.87
61477187,0.67,0.82,0.61,0.76
38691114,0.77,0.87,0.63,0.69
7204399,0.77,0.78,0.71,0.66
99529224,0.86,0.71,0.53,0.69
74275639,0.63,0.83,0.51,0.62
5019077,0.85,0.81,0.61,0.73
93286303,0.63,0.89,0.5700000000000001,0.72
18270318,0.64,0.81,0.79,0.88
71847297,0.88,0.62,0.69,0.89
40714694,0.63,0.88,0.6,0.8
37561443,0.84,0.87,0.58,0.8
95925984,0.82,0.9,0.48,0.69
17492441,0.8,0.84,0.52,0.64
11257529,0.88,0.88,0.63,0.84
75686879,0.74,0.86,0.79,0.83
85568919,0.79,0.79,0.57,0.64
68333268,0.76,0.78,0.52,0.84
64174788,0.77,0.77,0.8,0.88
26541601,0.82,0.68,0.71,0.78
44038905,0.79,0.6,0.6900000000000001,0.77
68967358,0.82,0.6,0.63,0.61
25770507,0.65,0.64,0.66,0.62
72494409,0.79,0.74,0.66,0.87
55857932,0.82,0.78,0.56,0.6
70477786,0.61,0.63,0.43999999999999995,0.8
47395085,0.86,0.66,0.43,0.77
74853355,0.79,0.85,0.79,0.9
14607270,0.82,0.66,0.72,0.71
1031744,0.87,0.74,0.81,0.62
3612619,0.65,0.89,0.49,0.81
84214383,0.74,0.81,0.6,0.74
72191575,0.86,0.77,0.6399999999999999,0.84
55446318,0.8,0.62,0.6799999999999999,0.73
1562948,0.8,0.67,0.86,0.84
58205562,0.65,0.79,0.71,0.86
29394292,0.67,0.86,0.85,0.82
43269299,0.67,0.64,0.86,0.78
12205981,0.79,0.7,0.73,0.74
63771721,0.72,0.62,0.6,0.69
34188277,0.68,0.85,0.6,0.7
12106035,0.79,0.7,0.82,0.71
92747084,0.68,0.85,0.6699999999999999,0.77
28345473,0.66,0.81,0.73,0.7
54406549,0.66,0.68,0.52,0.86
43868502,0.88,0.71,0.7799999999999999,0.69
78461804,0.81,0.82,0.48,0.71
5624521,0.7,0.68,0.55,0.87
32223010,0.69,0.67,0.55,0.8
73164606,0.68,0.77,0.87,0.83
82993447,0.72,0.63,0.62,0.86
9801858,0.68,0.69,0.47000000000000003,0.61
60465704,0.74,0.61,0.87,0.69
43579430,0.68,0.66,0.7,0.82
96446635,0.8,0.83,0.59,0.77
24148005,0.85,0.85,0.39,0.6
73569940,0.66,0.74,0.38,0.76
61368458,0.64,0.69,0.58,0.68
13427821,0.79,0.62,0.45999999999999996,0.74
11328173,0.85,0.82,0.82,0.78
19531744,0.81,0.71,0.67,0.67
39599277,0.78,0.76,0.71,0.87
67353074,0.67,0.68,0.62,0.7
18783851,0.71,0.85,0.64,0.74
47060875,0.87,0.88,0.71,0.77
73715013,0.86,0.67,0.61,0.63
99831146,0.65,0.83,0.59,0.86
91699286,0.63,0.89,0.51,0.61
11063274,0.89,0.74,0.65,0.78
82666357,0.86,0.65,0.63,0.79
16381780,0.63,0.83,0.67,0.77
12184194,0.69,0.68,0.61,0.89
90484078,0.65,0.62,0.6000000000000001,0.82
25118998,0.79,0.83,0.75,0.84
46300739,0.62,0.71,0.73,0.67
33734436,0.62,0.65,0.44000000000000006,0.84
42478376,0.65,0.87,0.5,0.85
99742579,0.87,0.78,0.76,0.74
5379570,0.73,0.73,0.49,0.86
60693414,0.63,0.66,0.56,0.77
99886166,0.65,0.73,0.65,0.62
77862306,0.71,0.65,0.7899999999999999,0.77
77835999,0.67,0.77,0.5,0.87
76972057,0.63,0.77,0.64,0.67
19003952,0.78,0.65,0.58,0.62
49171205,0.79,0.81,0.61,0.9
95662409,0.61,0.75,0.84,0.84
33041068,0.83,0.6,0.58,0.71
1421592,0.75,0.73,0.58,0.85
80506655,0.78,0.8,0.45999999999999996,0.74
61308843,0.82,0.77,0.69,0.7
38605269,0.63,0.77,0.58,0.72
68515907,0.79,0.71,0.69,0.64
69043611,0.87,0.72,0.62,0.89
71688861,0.88,0.61,0.71,0.71
48307309,0.85,0.77,0.4,0.8
92118814,0.79,0.7,0.43000000000000005,0.67
88070349,0.6,0.63,0.7,0.73
90325532,0.66,0.73,0.72,0.63
50128320,0.63,0.77,0.63,0.61
4185546,0.76,0.7,0.83,0.87
90123765,0.81,0.8,0.71,0.69
96605084,0.85,0.83,0.51,0.73
90827457,0.71,0.86,0.75,0.77
89329050,0.8,0.66,0.65,0.76
5486061,0.79,0.69,0.65,0.76
54502487,0.78,0.82,0.6399999999999999,0.7
44024258,0.77,0.82,0.59,0.82
77736263,0.83,0.62,0.6,0.88
697291,0.82,0.79,0.71,0.85
56135103,0.82,0.75,0.59,0.74
17368574,0.85,0.78,0.49,0.66
89544329,0.81,0.88,0.75,0.85
3561598,0.65,0.84,0.5599999999999999,0.6
26496941,0.65,0.6,0.6799999999999999,0.63
27476060,0.61,0.69,0.41000000000000003,0.68
96095031,0.86,0.83,0.49,0.65
75694716,0.69,0.86,0.62,0.63
74426457,0.85,0.83,0.52,0.64
29260591,0.81,0.6,0.6300000000000001,0.65
46698402,0.7,0.71,0.56,0.69
78387435,0.81,0.89,0.52,0.78
77356704,0.81,0.76,0.42000000000000004,0.66
4325778,0.77,0.88,0.69,0.66
14271533,0.87,0.85,0.6299999999999999,0.83
18463710,0.76,0.74,0.8,0.72
77933055,0.82,0.86,0.7,0.8
19804387,0.69,0.83,0.5,0.83
36407627,0.73,0.77,0.79,0.79
41680050,0.87,0.81,0.75,0.81
908301,0.77,0.83,0.5,0.75
98762407,0.76,0.78,0.5700000000000001,0.66
64781957,0.66,0.78,0.6499999999999999,0.84
65840633,0.65,0.6,0.8099999999999999,0.8
34918996,0.71,0.73,0.59,0.63
78763057,0.86,0.67,0.63,0.79
41308533,0.61,0.67,0.77,0.86
32621392,0.86,0.69,0.67,0.63
29509879,0.8,0.66,0.65,0.9
74832913,0.84,0.72,0.5700000000000001,0.61
71979056,0.7,0.61,0.7000000000000001,0.81
30429531,0.67,0.81,0.5499999999999999,0.63
84184878,0.83,0.84,0.87,0.64
54634664,0.66,0.75,0.7,0.71
2499139,0.62,0.82,0.62,0.61
7597365,0.74,0.77,0.56,0.78
5505292,0.89,0.71,0.76,0.68
28434223,0.64,0.76,0.6699999999999999,0.79
66596832,0.82,0.86,0.48000000000000004,0.84
61207130,0.9,0.65,0.64,0.68
66669608,0.67,0.62,0.65,0.61
67587481,0.84,0.83,0.6100000000000001,0.85
82545029,0.66,0.81,0.6799999999999999,0.87
34390018,0.71,0.62,0.65,0.65
26770774,0.62,0.78,0.61,0.87
81198925,0.73,0.68,0.6299999999999999,0.77
4180969,0.65,0.84,0.5499999999999999,0.62
91685111,0.87,0.67,0.59,0.88
37215200,0.81,0.72,0.41000000000000003,0.69
89794604,0.8,0.88,0.74,0.72
68654209,0.64,0.87,0.65,0.66
1050000,0.82,0.77,0.7,0.7
41937628,0.77,0.68,0.5499999999999999,0.7
22634413,0.84,0.76,0.67,0.63
42057524,0.89,0.78,0.75,0.76
69616483,0.72,0.66,0.65,0.77
2828533,0.65,0.76,0.5,0.68
96055767,0.8,0.68,0.64,0.75
56851761,0.78,0.62,0.72,0.89
