Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
29101721,0.75,0.98,0.6300000000000001,0.74
32275632,0.63,0.85,0.49000000000000005,0.7
30851361,0.7,0.73,0.84,0.69
30742312,0.67,0.7999999999999999,0.61,0.86
4241082,0.89,0.9,0.65,0.87
65181649,0.78,0.87,0.5900000000000001,0.68
9101847,0.74,0.8099999999999999,0.42,0.76
83794476,0.79,0.7999999999999999,0.4,0.7
11363336,0.75,0.7999999999999999,0.65,0.79
70528350,0.72,0.83,0.71,0.71
67142221,0.8,0.96,0.38,0.78
97334764,0.73,0.7999999999999999,0.6399999999999999,0.8
74854624,0.75,0.7,0.83,0.89
87653540,0.64,0.84,0.62,0.65
91282684,0.78,0.91,0.6199999999999999,0.79
55388635,0.64,0.9,0.6799999999999999,0.8
92347656,0.83,0.87,0.75,0.85
56087573,0.76,0.97,0.53,0.81
41970838,0.9,0.76,0.49,0.76
87976095,0.68,0.86,0.62,0.87
31774193,0.88,0.9,0.64,0.79
45667652,0.7,0.72,0.8099999999999999,0.77
83029220,0.76,0.7999999999999999,0.78,0.8
77981604,0.78,0.83,0.65,0.66
38704727,0.82,0.71,0.61,0.86
18892087,0.71,0.89,0.65,0.64
43928919,0.82,0.94,0.5,0.76
75040304,0.79,0.8099999999999999,0.75,0.74
49772649,0.61,0.76,0.65,0.7
47756171,0.87,0.76,0.6699999999999999,0.85
80268080,0.7,0.98,0.54,0.84
35481412,0.83,0.97,0.54,0.83
26315160,0.83,0.9299999999999999,0.43999999999999995,0.72
96788220,0.69,0.84,0.39,0.71
91188949,0.79,0.75,0.61,0.82
75263693,0.82,0.95,0.78,0.81
13769361,0.71,0.78,0.6,0.85
7003455,0.68,0.9199999999999999,0.43000000000000005,0.79
83558633,0.87,0.77,0.61,0.63
77002405,0.68,0.8099999999999999,0.4,0.61
80541749,0.7,0.96,0.6699999999999999,0.78
38374807,0.65,0.91,0.42000000000000004,0.61
70557677,0.79,0.75,0.71,0.74
62916372,0.69,0.86,0.55,0.64
43191536,0.76,0.96,0.62,0.68
23357555,0.68,0.9199999999999999,0.6100000000000001,0.84
12315508,0.83,0.96,0.64,0.74
60369366,0.62,0.9199999999999999,0.6199999999999999,0.67
93172855,0.61,0.94,0.7,0.79
37663634,0.64,0.89,0.52,0.76
95313696,0.8,0.97,0.55,0.68
