Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.6,0.8,0.54,0.64
29101721,0.67,0.82,0.39000000000000007,0.7
76868411,0.62,0.86,0.65,0.83
32275632,0.6,0.66,0.48,0.74
72551668,0.62,0.71,0.6799999999999999,0.8
30851361,0.78,0.8,0.41000000000000003,0.82
30742312,0.62,0.63,0.36999999999999994,0.86
4241082,0.77,0.71,0.24999999999999994,0.6
58743899,0.74,0.7,0.73,0.65
77267851,0.72,0.9,0.5800000000000001,0.87
98247978,0.82,0.86,0.67,0.82
4252623,0.75,0.7,0.49000000000000005,0.76
61894494,0.8,0.84,0.86,0.64
67142221,0.65,0.64,0.31999999999999995,0.65
11813826,0.62,0.83,0.74,0.61
97334764,0.72,0.82,0.49000000000000005,0.84
74854624,0.62,0.66,0.49,0.67
88728737,0.74,0.86,0.62,0.6
42376657,0.76,0.87,0.53,0.81
87653540,0.72,0.68,0.5,0.81
49469783,0.86,0.76,0.86,0.86
55388635,0.73,0.67,0.41000000000000003,0.65
92347656,0.62,0.8,0.48000000000000004,0.71
67378255,0.63,0.82,0.64,0.69
56087573,0.78,0.72,0.3,0.6
3278321,0.66,0.73,0.6,0.82
87976095,0.72,0.74,0.3,0.8
872249,0.83,0.87,0.78,0.82
31774193,0.77,0.61,0.51,0.64
93230243,0.87,0.62,0.6000000000000001,0.81
45667652,0.72,0.7,0.57,0.83
83029220,0.68,0.64,0.57,0.72
15372342,0.64,0.82,0.6,0.75
77981604,0.72,0.77,0.55,0.8
38704727,0.66,0.72,0.39999999999999997,0.6
61643899,0.79,0.6,0.82,0.75
83698994,0.69,0.65,0.41000000000000003,0.79
43928919,0.86,0.86,0.16000000000000003,0.72
75040304,0.84,0.89,0.35,0.62
47284778,0.66,0.65,0.5,0.82
47756171,0.89,0.65,0.5800000000000001,0.85
80268080,0.74,0.6,0.39999999999999997,0.87
35481412,0.7,0.63,0.32999999999999996,0.89
20182767,0.74,0.83,0.46,0.77
26315160,0.78,0.68,0.28,0.86
96788220,0.87,0.68,0.37,0.89
91188949,0.76,0.86,0.47000000000000003,0.82
64040813,0.71,0.76,0.4600000000000001,0.65
14368702,0.74,0.68,0.5800000000000001,0.86
73614225,0.87,0.89,0.65,0.72
7003455,0.81,0.75,0.24000000000000005,0.73
8891571,0.7,0.64,0.7,0.78
83558633,0.86,0.78,0.32000000000000006,0.69
77002405,0.82,0.65,0.17999999999999994,0.64
63739006,0.61,0.71,0.73,0.87
62916372,0.73,0.84,0.43,0.75
