Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.62,0.88,0.6799999999999999,0.8
29101721,0.66,0.71,0.28,0.6
32275632,0.74,0.88,0.22999999999999998,0.73
72551668,0.75,0.86,0.73,0.69
30851361,0.83,0.94,0.54,0.61
30742312,0.89,0.71,0.32,0.7
4241082,0.88,0.88,0.2,0.74
58743899,0.68,0.99,0.88,0.83
77267851,0.78,0.71,0.49999999999999994,0.86
98247978,0.9,0.96,0.54,0.62
4252623,0.67,0.86,0.43999999999999995,0.71
61894494,0.68,0.76,0.6,0.64
70528350,0.73,0.87,0.47,0.74
67142221,0.64,0.8099999999999999,0.15000000000000002,0.66
11813826,0.87,0.88,0.66,0.78
97334764,0.87,0.71,0.63,0.6
74854624,0.74,0.7899999999999999,0.63,0.68
88728737,0.75,0.83,0.78,0.76
42376657,0.69,0.78,0.7999999999999999,0.78
87653540,0.62,0.75,0.41000000000000003,0.82
49469783,0.79,0.99,0.61,0.67
55388635,0.87,0.97,0.39,0.81
92347656,0.73,0.83,0.61,0.83
67378255,0.66,0.98,0.6799999999999999,0.77
56087573,0.71,0.9,0.52,0.71
87976095,0.6,0.77,0.33,0.89
872249,0.78,0.9,0.75,0.62
31774193,0.63,0.83,0.53,0.8
93230243,0.69,0.9199999999999999,0.7899999999999999,0.76
64205128,0.85,0.89,0.6799999999999999,0.74
45667652,0.83,0.75,0.45999999999999996,0.77
771826,0.73,0.87,0.61,0.87
83029220,0.88,0.9,0.55,0.88
15372342,0.8,0.91,0.7,0.79
77981604,0.87,0.7999999999999999,0.62,0.69
38704727,0.7,0.88,0.39999999999999997,0.83
83698994,0.79,0.71,0.49000000000000005,0.75
43928919,0.88,0.76,0.22000000000000003,0.77
75040304,0.7,0.7999999999999999,0.5599999999999999,0.89
47284778,0.79,0.87,0.56,0.61
93959819,0.9,0.72,0.84,0.73
47756171,0.73,0.74,0.36,0.84
80268080,0.75,0.75,0.54,0.76
