Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
15759275,0.79,0.96,0.69,0.63
19012299,0.68,0.7899999999999999,0.8,0.68
63181060,0.77,0.96,0.62,0.63
29101721,0.68,0.9299999999999999,0.56,0.69
32275632,0.61,0.88,0.55,0.66
72551668,0.76,0.74,0.81,0.75
30851361,0.83,0.89,0.57,0.61
30742312,0.86,0.76,0.52,0.85
4241082,0.62,1.0,0.5,0.88
77267851,0.78,0.72,0.61,0.86
98247978,0.75,0.75,0.62,0.84
95636457,0.63,0.89,0.6000000000000001,0.64
4252623,0.84,0.76,0.56,0.61
11363336,0.83,0.88,0.62,0.84
70528350,0.86,0.88,0.72,0.87
67142221,0.82,0.76,0.44999999999999996,0.85
11813826,0.81,0.84,0.6599999999999999,0.89
97334764,0.82,0.88,0.46,0.84
74854624,0.82,0.9199999999999999,0.59,0.63
88728737,0.76,0.88,0.7,0.66
87653540,0.82,0.72,0.5399999999999999,0.84
91282684,0.77,0.71,0.6599999999999999,0.71
55388635,0.84,0.7899999999999999,0.56,0.7
92347656,0.62,0.76,0.56,0.89
56087573,0.63,0.91,0.63,0.78
87976095,0.63,0.9299999999999999,0.66,0.68
31774193,0.61,0.75,0.7,0.64
45667652,0.87,0.86,0.61,0.72
771826,0.81,0.75,0.59,0.64
83029220,0.75,0.78,0.6,0.88
77981604,0.6,0.72,0.52,0.73
38704727,0.63,0.8099999999999999,0.33999999999999997,0.72
83698994,0.71,0.7999999999999999,0.56,0.74
36597196,0.62,0.74,0.7,0.67
43928919,0.74,0.71,0.33999999999999997,0.87
75040304,0.76,0.87,0.43999999999999995,0.65
47284778,0.68,0.97,0.76,0.72
47756171,0.8,0.88,0.6000000000000001,0.81
80268080,0.6,0.9,0.6499999999999999,0.64
35481412,0.61,0.99,0.48,0.66
20182767,0.87,0.76,0.6000000000000001,0.69
26315160,0.81,0.77,0.36,0.78
96788220,0.78,0.9,0.20999999999999996,0.79
91188949,0.63,0.73,0.43,0.78
64040813,0.69,0.99,0.62,0.79
13769361,0.8,0.77,0.52,0.6
14368702,0.88,0.9199999999999999,0.52,0.71
73614225,0.68,0.99,0.76,0.88
7003455,0.82,0.84,0.48000000000000004,0.73
10820220,0.68,0.91,0.79,0.85
83558633,0.65,0.72,0.52,0.69
77002405,0.76,0.83,0.27,0.72
80541749,0.89,0.97,0.71,0.71
70557677,0.61,0.95,0.71,0.72
62916372,0.66,0.71,0.44,0.8
43191536,0.65,0.95,0.63,0.68
23357555,0.7,0.75,0.56,0.78
12315508,0.66,0.84,0.39,0.79
60369366,0.64,0.85,0.6000000000000001,0.69
5355918,0.84,0.75,0.77,0.69
16059097,0.82,0.88,0.61,0.7
89213704,0.88,0.7899999999999999,0.77,0.6
93172855,0.67,0.71,0.46,0.84
37663634,0.85,0.87,0.35000000000000003,0.76
95313696,0.79,0.7999999999999999,0.5900000000000001,0.71
44349362,0.84,0.99,0.26,0.72
73905990,0.65,0.7999999999999999,0.5299999999999999,0.69
5288945,0.62,0.7899999999999999,0.47,0.74
55692630,0.71,0.77,0.54,0.77
65759023,0.79,0.86,0.61,0.88
42916050,0.65,0.73,0.65,0.65
41542844,0.63,0.78,0.42999999999999994,0.79
32862210,0.84,0.97,0.32999999999999996,0.79
90042683,0.76,0.7999999999999999,0.35999999999999993,0.62
13740580,0.76,0.9299999999999999,0.31999999999999995,0.87
90814701,0.74,0.94,0.5499999999999999,0.67
42222215,0.8,0.94,0.61,0.88
65846625,0.89,0.82,0.6699999999999999,0.85
66755909,0.84,0.78,0.44999999999999996,0.8
613381,0.65,0.96,0.35000000000000003,0.87
62816685,0.86,0.88,0.77,0.75
67005686,0.79,0.98,0.55,0.63
32342203,0.83,0.9299999999999999,0.44000000000000006,0.64
39597486,0.79,0.76,0.55,0.68
86213227,0.84,0.83,0.77,0.66
95532643,0.78,0.91,0.32,0.77
95232913,0.77,0.71,0.29,0.66
11037000,0.8,0.86,0.5900000000000001,0.75
26000524,0.7,0.86,0.37,0.79
36912023,0.74,0.78,0.42000000000000004,0.86
73140808,0.62,0.72,0.71,0.74
48816329,0.79,0.77,0.47,0.87
40305911,0.74,0.74,0.26,0.72
13542128,0.61,0.95,0.45999999999999996,0.77
7507865,0.67,0.72,0.76,0.83
99063778,0.67,0.89,0.6399999999999999,0.9
30884938,0.8,0.71,0.56,0.9
46612336,0.73,0.7999999999999999,0.52,0.88
39000920,0.71,0.9199999999999999,0.54,0.65
49797532,0.85,0.7899999999999999,0.6799999999999999,0.62
38285149,0.74,0.74,0.8,0.6
15151445,0.88,0.91,0.48,0.63
