Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.85,0.83,0.5,0.79
29101721,0.63,0.86,0.25,0.79
32275632,0.73,0.66,0.21999999999999997,0.86
72551668,0.81,0.78,0.47,0.89
30851361,0.76,0.63,0.39,0.72
30742312,0.87,0.87,0.5700000000000001,0.87
4241082,0.7,0.75,0.36000000000000004,0.75
58743899,0.8,0.69,0.89,0.68
77267851,0.68,0.66,0.7,0.64
98247978,0.85,0.8,0.75,0.85
4252623,0.64,0.8,0.52,0.69
70528350,0.84,0.77,0.56,0.79
67142221,0.87,0.71,0.26,0.82
11813826,0.67,0.76,0.7000000000000001,0.66
97334764,0.62,0.87,0.44999999999999996,0.83
74854624,0.69,0.76,0.44999999999999996,0.87
88728737,0.78,0.64,0.75,0.67
42376657,0.69,0.88,0.75,0.81
87653540,0.82,0.61,0.45999999999999996,0.63
49469783,0.61,0.76,0.87,0.74
55388635,0.84,0.85,0.4,0.79
92347656,0.85,0.82,0.54,0.65
67378255,0.7,0.71,0.6799999999999999,0.89
56087573,0.78,0.87,0.53,0.68
87976095,0.61,0.62,0.36000000000000004,0.66
872249,0.69,0.81,0.71,0.79
31774193,0.77,0.76,0.63,0.74
93230243,0.67,0.86,0.82,0.86
64205128,0.69,0.67,0.61,0.76
45667652,0.77,0.8,0.39,0.7
771826,0.75,0.62,0.7000000000000001,0.83
83029220,0.84,0.61,0.48,0.62
77981604,0.75,0.77,0.42000000000000004,0.85
38704727,0.77,0.78,0.21000000000000002,0.81
83698994,0.64,0.62,0.6100000000000001,0.84
43928919,0.87,0.6,0.43,0.89
75040304,0.61,0.72,0.42000000000000004,0.69
47284778,0.64,0.68,0.6,0.63
47756171,0.78,0.67,0.4,0.63
80268080,0.76,0.63,0.51,0.63
35481412,0.63,0.77,0.16999999999999998,0.79
20182767,0.82,0.82,0.6799999999999999,0.8
26315160,0.71,0.65,0.39,0.64
96788220,0.79,0.87,0.29000000000000004,0.66
91188949,0.66,0.6,0.5900000000000001,0.65
64040813,0.84,0.67,0.42,0.74
14368702,0.65,0.77,0.45,0.85
73614225,0.88,0.82,0.51,0.87
7003455,0.68,0.89,0.44999999999999996,0.6
83558633,0.78,0.61,0.29,0.81
77002405,0.67,0.74,0.17000000000000004,0.65
63739006,0.69,0.75,0.78,0.77
62916372,0.81,0.61,0.21000000000000002,0.81
43191536,0.67,0.76,0.37000000000000005,0.71
15458309,0.66,0.73,0.7,0.65
23357555,0.85,0.79,0.32999999999999996,0.89
12315508,0.87,0.79,0.53,0.8
60369366,0.7,0.87,0.61,0.64
5355918,0.84,0.67,0.6,0.74
16059097,0.69,0.87,0.5800000000000001,0.65
89213704,0.62,0.65,0.49000000000000005,0.71
8949618,0.81,0.75,0.62,0.6
93172855,0.71,0.83,0.42000000000000004,0.7
37663634,0.74,0.66,0.30999999999999994,0.74
95313696,0.83,0.88,0.55,0.63
44349362,0.62,0.85,0.34,0.85
88227304,0.87,0.88,0.84,0.65
73905990,0.63,0.85,0.64,0.74
5288945,0.8,0.89,0.34,0.7
55692630,0.64,0.77,0.73,0.9
65759023,0.73,0.68,0.5,0.65
42916050,0.66,0.62,0.43000000000000005,0.63
41542844,0.89,0.82,0.26,0.62
32862210,0.77,0.8,0.39,0.65
90042683,0.77,0.9,0.32,0.72
13740580,0.77,0.87,0.43000000000000005,0.8
90814701,0.9,0.78,0.47,0.67
65846625,0.82,0.68,0.54,0.82
66755909,0.73,0.88,0.58,0.89
33875272,0.75,0.7,0.6799999999999999,0.79
43537935,0.75,0.67,0.7,0.82
31690502,0.86,0.6,0.66,0.87
613381,0.8,0.84,0.27,0.73
62816685,0.66,0.61,0.75,0.64
67005686,0.77,0.7,0.72,0.69
32342203,0.72,0.82,0.35000000000000003,0.76
76107236,0.63,0.74,0.71,0.89
65998331,0.66,0.87,0.6000000000000001,0.67
58326161,0.72,0.89,0.66,0.68
39597486,0.89,0.73,0.48,0.88
86213227,0.76,0.78,0.79,0.78
95532643,0.8,0.77,0.35,0.62
95232913,0.84,0.75,0.24000000000000005,0.77
11037000,0.71,0.71,0.64,0.88
26000524,0.78,0.72,0.21000000000000002,0.85
