Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
67142221,0.86,0.97,0.75,0.75
26315160,0.77,0.7999999999999999,0.84,0.7
96788220,0.88,0.88,0.84,0.64
77002405,0.63,0.89,0.74,0.83
41542844,0.61,0.72,0.76,0.68
32862210,0.6,0.91,0.84,0.81
40305911,0.67,0.9299999999999999,0.8,0.88
36850197,0.69,0.9299999999999999,0.77,0.69
4308422,0.87,0.9,0.84,0.66
34834492,0.89,0.85,0.63,0.86
70499223,0.9,0.85,0.84,0.68
17748718,0.73,0.77,0.72,0.88
57566436,0.82,0.9299999999999999,0.72,0.7
86126772,0.73,0.91,0.62,0.69
93144505,0.72,0.9,0.81,0.63
72494409,0.72,0.86,0.78,0.71
48219002,0.86,0.7899999999999999,0.86,0.64
78461804,0.76,0.7899999999999999,0.76,0.69
96446635,0.79,0.78,0.8099999999999999,0.65
73569940,0.63,0.74,0.62,0.65
67353074,0.88,0.98,0.75,0.81
91699286,0.84,0.87,0.83,0.68
11063274,0.62,0.73,0.64,0.84
33734436,0.79,0.94,0.74,0.81
48307309,0.63,0.7899999999999999,0.73,0.73
92118814,0.9,0.96,0.67,0.64
77736263,0.83,0.72,0.8099999999999999,0.65
27476060,0.7,0.91,0.64,0.86
74426457,0.74,0.7,0.88,0.82
46698402,0.61,0.75,0.75,0.84
77356704,0.73,0.9199999999999999,0.72,0.69
908301,0.7,0.75,0.69,0.74
95004804,0.88,0.82,0.85,0.79
91685111,0.85,0.9,0.71,0.73
37215200,0.79,0.98,0.6,0.83
2828533,0.65,0.84,0.64,0.83
45439044,0.67,0.73,0.88,0.79
91723098,0.89,0.85,0.72,0.81
10846332,0.66,0.99,0.82,0.68
95138091,0.67,0.83,0.71,0.87
84597105,0.76,0.87,0.8,0.81
19820882,0.89,0.9199999999999999,0.69,0.81
63820569,0.78,0.71,0.63,0.69
67498994,0.6,0.98,0.74,0.66
82012823,0.81,0.9,0.77,0.87
3590175,0.87,0.89,0.69,0.81
22747609,0.8,0.7899999999999999,0.89,0.78
72433030,0.68,0.84,0.61,0.67
60721530,0.75,0.88,0.71,0.79
73458777,0.85,0.83,0.86,0.83
37715269,0.86,0.77,0.76,0.6
21983568,0.8,0.7,0.78,0.78
73793390,0.76,0.83,0.74,0.84
99333106,0.64,0.78,0.69,0.69
57213477,0.6,0.74,0.65,0.65
54299437,0.64,0.86,0.71,0.61
56878966,0.84,0.7999999999999999,0.76,0.67
91890865,0.89,0.75,0.87,0.67
85342495,0.75,0.77,0.68,0.68
62697509,0.87,0.96,0.85,0.75
17120236,0.77,0.98,0.8,0.68
50040551,0.76,0.89,0.68,0.88
65181766,0.65,0.9,0.65,0.89
86888740,0.64,0.85,0.82,0.73
21288467,0.86,0.82,0.77,0.77
77210586,0.62,0.85,0.63,0.75
81594978,0.66,0.98,0.86,0.67
93702684,0.67,0.98,0.8,0.81
58959862,0.8,0.75,0.82,0.7
89945022,0.71,0.7899999999999999,0.72,0.65
76723897,0.61,0.72,0.67,0.75
70107943,0.78,0.9,0.79,0.75
72494409,0.68,0.78,0.87,0.8
70030621,0.78,0.96,0.65,0.67
59809599,0.68,0.96,0.71,0.62
13613511,0.66,0.99,0.84,0.85
26661904,0.64,0.72,0.87,0.9
51157709,0.62,0.9,0.85,0.83
13769081,0.67,0.89,0.73,0.67
50103799,0.73,0.9,0.74,0.71
36231956,0.75,0.87,0.72,0.75
12657433,0.63,0.9199999999999999,0.82,0.74
70794455,0.67,0.77,0.89,0.75
47354168,0.75,0.99,0.88,0.66
15686845,0.76,0.98,0.82,0.87
36231784,0.69,0.9,0.69,0.78
64294444,0.69,0.95,0.7,0.63
28682517,0.78,0.84,0.8099999999999999,0.76
98981330,0.65,0.9,0.6,0.78
4441336,0.72,0.78,0.6,0.77
1711196,0.78,0.75,0.68,0.64
65893963,0.74,0.83,0.86,0.81
10327694,0.87,0.83,0.62,0.74
84992097,0.82,0.95,0.6,0.63
1523453,0.7,0.7999999999999999,0.81,0.74
25758532,0.86,0.84,0.7,0.61
90120564,0.73,0.91,0.85,0.68
56324903,0.78,0.88,0.75,0.9
90625495,0.84,0.85,0.64,0.72
77340612,0.79,0.86,0.84,0.81
80882506,0.62,0.71,0.65,0.69
96968819,0.83,0.95,0.67,0.8
56463254,0.6,0.98,0.76,0.67
77110686,0.64,0.86,0.83,0.64
5668406,0.7,0.7899999999999999,0.81,0.9
16396000,0.66,0.89,0.62,0.85
