Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
4241082,0.81,0.91,0.6,0.66
83794476,0.64,0.89,0.88,0.72
67142221,0.87,0.82,0.73,0.74
43928919,0.85,0.96,0.87,0.63
35481412,0.79,0.88,0.71,0.7
26315160,0.87,0.86,0.87,0.64
96788220,0.75,0.87,0.7799999999999999,0.78
83558633,0.89,0.74,0.8099999999999999,0.68
72374754,0.85,0.77,0.6699999999999999,0.8
77002405,0.74,0.87,0.61,0.75
38374807,0.69,0.7899999999999999,0.8099999999999999,0.63
44349362,0.68,0.9299999999999999,0.58,0.65
41542844,0.66,0.91,0.7999999999999999,0.63
32862210,0.79,0.8099999999999999,0.82,0.64
26000524,0.8,0.78,0.66,0.82
36912023,0.89,0.99,0.79,0.75
48816329,0.61,0.8099999999999999,0.78,0.63
40305911,0.65,0.86,0.84,0.77
83650069,0.63,0.73,0.83,0.9
36850197,0.87,0.9299999999999999,0.75,0.69
856025,0.73,0.8099999999999999,0.73,0.82
52523473,0.67,0.7999999999999999,0.86,0.67
52342587,0.83,0.71,0.73,0.81
49512273,0.66,0.84,0.62,0.81
22969841,0.71,0.8099999999999999,0.73,0.63
97332903,0.89,0.7,0.86,0.89
63584864,0.9,0.85,0.8099999999999999,0.89
43038944,0.88,0.89,0.72,0.9
33511113,0.8,0.72,0.83,0.9
4308422,0.8,0.83,0.62,0.68
34834492,0.64,0.71,0.6699999999999999,0.77
51399350,0.65,0.95,0.7,0.62
70499223,0.88,1.0,0.74,0.84
17748718,0.89,0.9299999999999999,0.6699999999999999,0.85
57566436,0.78,0.88,0.7,0.61
58475514,0.71,0.88,0.77,0.71
86126772,0.84,0.97,0.8099999999999999,0.64
37991563,0.85,0.7999999999999999,0.82,0.75
38649602,0.87,0.98,0.84,0.86
43407576,0.77,0.76,0.74,0.81
95550785,0.8,0.82,0.67,0.8
93144505,0.8,0.91,0.71,0.85
60012728,0.73,0.76,0.66,0.6
99529224,0.62,0.73,0.87,0.82
93478749,0.89,0.8099999999999999,0.84,0.84
17492441,0.66,0.88,0.69,0.85
72494409,0.72,0.82,0.59,0.7
98557884,0.73,0.95,0.72,0.84
84214383,0.82,0.76,0.66,0.75
48219002,0.67,0.7,0.6799999999999999,0.67
54406549,0.86,0.83,0.8,0.64
78461804,0.79,0.84,0.6,0.74
96446635,0.88,0.78,0.85,0.7
24148005,0.89,0.72,0.78,0.72
73569940,0.76,0.75,0.72,0.79
67353074,0.72,0.74,0.61,0.68
91699286,0.73,0.7,0.83,0.63
11063274,0.83,0.96,0.85,0.77
57467611,0.84,0.84,0.83,0.71
33734436,0.74,0.88,0.65,0.82
99886166,0.77,0.78,0.58,0.89
48307309,0.61,0.84,0.69,0.88
92118814,0.9,0.72,0.85,0.74
77736263,0.9,0.89,0.76,0.67
27476060,0.69,0.83,0.59,0.85
99937040,0.7,0.7999999999999999,0.83,0.68
75694716,0.61,0.74,0.71,0.84
74426457,0.82,0.72,0.6699999999999999,0.62
46698402,0.67,0.71,0.71,0.8
78387435,0.67,0.8099999999999999,0.62,0.83
77356704,0.79,0.7999999999999999,0.78,0.84
908301,0.71,0.74,0.84,0.89
95004804,0.66,0.7999999999999999,0.7899999999999999,0.85
91685111,0.77,0.83,0.77,0.88
37215200,0.84,0.97,0.83,0.75
2828533,0.89,0.82,0.8099999999999999,0.6
45439044,0.86,0.96,0.69,0.6
37393470,0.62,0.7999999999999999,0.85,0.81
25574405,0.69,0.8099999999999999,0.62,0.67
91723098,0.77,0.78,0.82,0.82
7390557,0.8,0.9199999999999999,0.59,0.79
61694017,0.68,0.97,0.89,0.87
75432782,0.85,0.7999999999999999,0.62,0.66
53358891,0.64,0.7899999999999999,0.62,0.87
10846332,0.71,0.75,0.76,0.62
95138091,0.67,0.78,0.6599999999999999,0.77
84597105,0.88,0.74,0.7799999999999999,0.77
77161841,0.86,0.82,0.76,0.67
19820882,0.88,0.75,0.63,0.66
63820569,0.89,0.9,0.74,0.84
83070163,0.76,0.82,0.8,0.72
67498994,0.87,0.88,0.6699999999999999,0.72
90873910,0.79,0.78,0.62,0.78
82012823,0.66,0.72,0.6799999999999999,0.77
43443712,0.78,0.7999999999999999,0.62,0.89
581019,0.67,0.9199999999999999,0.85,0.85
3590175,0.89,0.9299999999999999,0.75,0.79
22747609,0.6,0.9,0.73,0.7
67382795,0.86,0.85,0.68,0.8
70162054,0.62,0.94,0.84,0.67
11680626,0.74,0.96,0.63,0.9
72433030,0.69,0.82,0.6599999999999999,0.81
60721530,0.8,0.9,0.6,0.73
86779970,0.85,1.0,0.75,0.73
65389590,0.85,1.0,0.59,0.62
99952634,0.87,0.86,0.78,0.63
73458777,0.79,0.77,0.72,0.63
37715269,0.61,0.84,0.72,0.79
21983568,0.68,0.94,0.64,0.86
99333106,0.67,1.0,0.77,0.7
57213477,0.74,0.73,0.82,0.81
15541048,0.77,0.94,0.61,0.86
87260864,0.6,0.78,0.7999999999999999,0.8
54299437,0.64,0.8099999999999999,0.7899999999999999,0.79
5858242,0.64,0.82,0.71,0.69
27125190,0.73,0.9,0.86,0.86
19120003,0.6,1.0,0.76,0.76
56878966,0.89,0.84,0.7,0.82
75825318,0.63,0.77,0.85,0.65
7324145,0.65,0.8099999999999999,0.88,0.73
882217,0.77,0.9199999999999999,0.64,0.85
31409455,0.68,0.77,0.69,0.77
91890865,0.82,0.9199999999999999,0.72,0.64
33064093,0.72,0.98,0.79,0.62
85342495,0.8,0.88,0.57,0.73
90010235,0.74,0.77,0.62,0.84
38163379,0.85,0.7999999999999999,0.83,0.83
21336921,0.9,0.7999999999999999,0.86,0.67
62697509,0.7,0.86,0.6,0.9
3785822,0.8,0.89,0.75,0.61
99098266,0.61,0.78,0.85,0.86
59467024,0.74,0.77,0.73,0.79
69305457,0.85,0.98,0.74,0.62
11553191,0.76,0.85,0.61,0.88
20981382,0.83,0.83,0.86,0.83
62654865,0.61,0.9,0.83,0.88
17120236,0.87,0.86,0.76,0.81
81121401,0.9,0.71,0.64,0.67
50040551,0.73,0.84,0.75,0.9
28210243,0.74,0.77,0.83,0.87
87550054,0.78,0.8099999999999999,0.87,0.88
65181766,0.84,0.75,0.75,0.66
86888740,0.83,0.85,0.61,0.76
27726347,0.71,0.74,0.62,0.72
