Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.72,0.97,0.65,0.74
29101721,0.88,0.91,0.2,0.73
76868411,0.85,0.83,0.73,0.6
95028633,0.85,0.71,0.77,0.66
32275632,0.68,0.82,0.46,0.66
72551668,0.7,0.87,0.5900000000000001,0.88
30851361,0.82,0.9199999999999999,0.59,0.82
30742312,0.66,0.7999999999999999,0.45,0.78
4241082,0.66,0.95,0.22999999999999998,0.68
58743899,0.69,0.72,0.8099999999999999,0.71
77267851,0.86,1.0,0.44000000000000006,0.62
98247978,0.66,0.91,0.52,0.68
4252623,0.71,0.94,0.69,0.72
67142221,0.79,0.85,0.26,0.76
11813826,0.86,0.86,0.47,0.86
97334764,0.86,0.89,0.54,0.84
74854624,0.81,0.82,0.47000000000000003,0.83
88728737,0.86,0.76,0.61,0.76
42376657,0.69,0.91,0.66,0.66
87653540,0.89,0.86,0.45999999999999996,0.77
49469783,0.85,0.73,0.71,0.84
55388635,0.82,0.85,0.18999999999999995,0.88
92347656,0.78,0.78,0.41,0.84
67378255,0.73,0.97,0.54,0.81
56087573,0.76,0.7999999999999999,0.44,0.65
3278321,0.7,0.98,0.72,0.78
87976095,0.71,0.97,0.35999999999999993,0.85
872249,0.81,0.9,0.53,0.71
31774193,0.84,0.89,0.51,0.78
93230243,0.77,0.74,0.67,0.74
45667652,0.86,0.83,0.4,0.73
83029220,0.64,0.8099999999999999,0.59,0.68
15372342,0.77,0.83,0.59,0.64
77981604,0.89,0.85,0.5,0.85
38704727,0.83,0.9199999999999999,0.38,0.75
61643899,0.81,0.75,0.7,0.74
83698994,0.82,0.97,0.5900000000000001,0.88
43928919,0.79,0.9299999999999999,0.15000000000000002,0.62
75040304,0.81,0.84,0.55,0.85
47284778,0.82,0.97,0.63,0.83
47756171,0.71,0.75,0.55,0.67
80268080,0.82,0.9,0.44,0.84
35481412,0.79,0.9299999999999999,0.18999999999999995,0.81
20182767,0.67,0.7899999999999999,0.43,0.61
26315160,0.83,0.7999999999999999,0.32999999999999996,0.8
96788220,0.77,0.94,0.37,0.73
91188949,0.85,0.74,0.3,0.65
64040813,0.71,1.0,0.42000000000000004,0.73
14368702,0.71,1.0,0.52,0.64
73614225,0.76,0.85,0.43999999999999995,0.7
7003455,0.84,0.8099999999999999,0.33,0.63
8891571,0.87,0.7899999999999999,0.72,0.6
83558633,0.67,1.0,0.35,0.83
77002405,0.86,0.97,0.25,0.84
63739006,0.65,0.74,0.5700000000000001,0.83
62916372,0.63,0.97,0.22999999999999993,0.74
42213779,0.65,0.97,0.77,0.84
43191536,0.83,0.9199999999999999,0.26999999999999996,0.79
15458309,0.8,0.7999999999999999,0.54,0.77
23357555,0.7,0.84,0.38999999999999996,0.88
12315508,0.79,0.87,0.32,0.84
60369366,0.75,0.87,0.37999999999999995,0.75
5355918,0.73,0.96,0.52,0.73
16059097,0.73,0.9,0.61,0.88
89213704,0.69,0.85,0.62,0.6
8949618,0.74,0.98,0.71,0.87
93172855,0.8,0.76,0.24000000000000005,0.73
37663634,0.73,0.91,0.18,0.65
95313696,0.64,0.94,0.41,0.7
88227304,0.67,0.99,0.53,0.83
28280206,0.74,0.7,0.58,0.88
73905990,0.7,0.74,0.5,0.83
5288945,0.76,0.74,0.31,0.89
55692630,0.82,0.73,0.51,0.71
65759023,0.77,0.82,0.58,0.82
42916050,0.63,0.74,0.41000000000000003,0.9
32862210,0.64,0.7999999999999999,0.14,0.75
90042683,0.85,0.76,0.39999999999999997,0.61
13740580,0.71,0.9299999999999999,0.22999999999999998,0.78
65390880,0.65,0.96,0.62,0.73
90814701,0.82,0.75,0.6,0.68
