Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
29101721,0.76,0.8,0.58,0.87
32275632,0.83,0.88,0.62,0.64
4241082,0.78,0.65,0.72,0.7
9101847,0.84,0.88,0.78,0.68
83794476,0.84,0.72,0.64,0.79
10043278,0.79,0.89,0.83,0.8
67142221,0.8,0.73,0.72,0.69
87653540,0.84,0.77,0.78,0.72
84323223,0.67,0.83,0.73,0.86
25867258,0.83,0.65,0.69,0.63
55388635,0.84,0.7,0.83,0.68
41970838,0.69,0.68,0.73,0.62
38704727,0.74,0.8,0.78,0.66
43928919,0.85,0.62,0.61,0.63
35481412,0.78,0.84,0.77,0.7
26315160,0.73,0.88,0.48,0.71
96788220,0.83,0.66,0.7,0.84
7003455,0.75,0.77,0.63,0.65
83558633,0.6,0.69,0.49,0.76
77002405,0.68,0.65,0.66,0.74
38374807,0.86,0.81,0.57,0.61
62916372,0.64,0.85,0.79,0.89
6105859,0.8,0.73,0.83,0.77
93172855,0.74,0.84,0.62,0.72
37663634,0.86,0.86,0.73,0.81
44349362,0.69,0.73,0.71,0.75
41542844,0.78,0.76,0.65,0.82
32862210,0.9,0.9,0.49,0.8
90042683,0.9,0.89,0.76,0.73
13740580,0.61,0.89,0.69,0.74
21931512,0.71,0.76,0.78,0.66
613381,0.69,0.82,0.81,0.74
79089902,0.66,0.88,0.65,0.74
95532643,0.73,0.64,0.55,0.62
95232913,0.65,0.78,0.6,0.74
26000524,0.78,0.62,0.52,0.75
36912023,0.66,0.85,0.59,0.83
48816329,0.63,0.69,0.54,0.83
40305911,0.73,0.74,0.51,0.6
41374958,0.66,0.83,0.76,0.67
95658505,0.72,0.66,0.57,0.9
83650069,0.87,0.6,0.49,0.62
36960685,0.61,0.64,0.6499999999999999,0.62
36850197,0.71,0.61,0.57,0.78
856025,0.62,0.63,0.56,0.6
97926934,0.62,0.85,0.83,0.65
4497676,0.64,0.67,0.73,0.63
52523473,0.72,0.89,0.63,0.76
74270584,0.65,0.84,0.82,0.66
18536763,0.71,0.7,0.8099999999999999,0.69
52342587,0.87,0.85,0.58,0.79
76010331,0.69,0.69,0.6000000000000001,0.89
21831064,0.87,0.74,0.79,0.61
73245899,0.84,0.79,0.6599999999999999,0.76
87909065,0.63,0.63,0.8099999999999999,0.67
22969841,0.7,0.61,0.53,0.79
56975381,0.79,0.66,0.73,0.6
91610493,0.7,0.72,0.84,0.71
97332903,0.77,0.81,0.64,0.7
63584864,0.78,0.65,0.73,0.67
35495030,0.82,0.74,0.8,0.86
88610234,0.68,0.8,0.6,0.62
43038944,0.85,0.64,0.5,0.61
84328499,0.87,0.67,0.61,0.82
33511113,0.76,0.8,0.77,0.83
91896539,0.75,0.71,0.74,0.61
4308422,0.81,0.61,0.54,0.78
93717533,0.89,0.88,0.63,0.9
86838850,0.64,0.71,0.59,0.84
34834492,0.82,0.82,0.69,0.9
51399350,0.75,0.69,0.75,0.72
70499223,0.61,0.76,0.71,0.85
76667842,0.83,0.67,0.78,0.84
17748718,0.64,0.62,0.6799999999999999,0.83
57566436,0.89,0.75,0.59,0.63
52623674,0.9,0.82,0.56,0.87
86126772,0.88,0.78,0.58,0.65
53094169,0.82,0.72,0.81,0.78
14181144,0.64,0.66,0.77,0.78
65709925,0.67,0.74,0.65,0.85
7221209,0.8,0.71,0.75,0.78
42539472,0.81,0.71,0.77,0.65
82631442,0.65,0.84,0.8200000000000001,0.79
66943779,0.82,0.82,0.6599999999999999,0.65
37991563,0.76,0.76,0.79,0.64
38649602,0.6,0.86,0.51,0.83
8244187,0.71,0.79,0.51,0.76
81251237,0.65,0.67,0.67,0.65
43407576,0.76,0.81,0.61,0.63
39668972,0.71,0.86,0.55,0.76
24799224,0.89,0.76,0.77,0.75
21212833,0.85,0.67,0.72,0.67
95550785,0.6,0.85,0.71,0.76
93144505,0.65,0.67,0.64,0.65
13825677,0.62,0.63,0.82,0.64
76206306,0.75,0.7,0.8300000000000001,0.69
21361813,0.64,0.63,0.53,0.77
60012728,0.61,0.74,0.62,0.82
7809404,0.74,0.77,0.55,0.63
21493052,0.82,0.88,0.56,0.83
91053017,0.89,0.83,0.6900000000000001,0.62
60726435,0.74,0.76,0.77,0.82
21130264,0.72,0.67,0.8200000000000001,0.79
86923748,0.62,0.64,0.56,0.81
61477187,0.78,0.64,0.89,0.82
38691114,0.87,0.84,0.81,0.69
7204399,0.77,0.77,0.84,0.79
99529224,0.85,0.65,0.64,0.8
74275639,0.89,0.69,0.7999999999999999,0.74
5019077,0.61,0.75,0.64,0.77
18270318,0.65,0.72,0.77,0.76
71847297,0.62,0.79,0.6699999999999999,0.86
95925984,0.79,0.8,0.8,0.86
93478749,0.83,0.67,0.74,0.82
17492441,0.62,0.76,0.7,0.84
75686879,0.65,0.82,0.61,0.68
92030448,0.67,0.63,0.78,0.85
85568919,0.69,0.9,0.7999999999999999,0.84
20776479,0.68,0.61,0.79,0.77
64174788,0.69,0.71,0.81,0.61
25770507,0.8,0.62,0.74,0.61
72494409,0.82,0.89,0.65,0.72
55857932,0.79,0.85,0.89,0.83
70477786,0.74,0.62,0.79,0.83
47395085,0.68,0.84,0.62,0.78
74853355,0.72,0.66,0.76,0.83
3612619,0.75,0.83,0.73,0.77
28720824,0.61,0.72,0.78,0.67
84214383,0.72,0.68,0.49,0.66
63771721,0.66,0.78,0.87,0.63
78337535,0.8,0.9,0.66,0.7
28345473,0.65,0.9,0.76,0.68
54406549,0.77,0.78,0.62,0.84
78461804,0.66,0.73,0.59,0.82
5624521,0.68,0.64,0.64,0.84
32223010,0.7,0.75,0.76,0.81
82993447,0.75,0.76,0.73,0.66
9801858,0.63,0.76,0.5800000000000001,0.88
96446635,0.7,0.64,0.75,0.74
24148005,0.67,0.74,0.57,0.8
73569940,0.8,0.73,0.69,0.6
61368458,0.82,0.76,0.6599999999999999,0.86
13427821,0.83,0.69,0.62,0.86
67353074,0.75,0.85,0.57,0.62
99831146,0.88,0.62,0.72,0.8
91699286,0.61,0.67,0.53,0.87
11063274,0.75,0.82,0.63,0.87
82666357,0.72,0.62,0.7100000000000001,0.72
57467611,0.74,0.73,0.68,0.88
16381780,0.7,0.71,0.64,0.64
46300739,0.68,0.8,0.84,0.67
33734436,0.84,0.85,0.73,0.82
42478376,0.62,0.72,0.53,0.9
5379570,0.69,0.75,0.6699999999999999,0.8
60693414,0.85,0.89,0.8,0.68
99886166,0.62,0.86,0.57,0.66
77835999,0.88,0.69,0.64,0.69
19003952,0.79,0.84,0.77,0.87
49171205,0.69,0.88,0.78,0.88
1421592,0.68,0.73,0.76,0.67
80506655,0.86,0.8,0.5700000000000001,0.83
69043611,0.84,0.68,0.6699999999999999,0.7
48307309,0.87,0.89,0.5599999999999999,0.8
92118814,0.73,0.64,0.51,0.71
90325532,0.77,0.84,0.7699999999999999,0.73
50128320,0.67,0.74,0.6499999999999999,0.62
33567616,0.74,0.65,0.64,0.87
96605084,0.62,0.68,0.6,0.71
90827457,0.86,0.81,0.83,0.88
89329050,0.76,0.73,0.7,0.82
5486061,0.89,0.67,0.8099999999999999,0.77
54502487,0.88,0.72,0.73,0.85
77736263,0.78,0.81,0.47,0.88
697291,0.62,0.79,0.86,0.89
56135103,0.79,0.61,0.8200000000000001,0.73
17368574,0.89,0.67,0.6699999999999999,0.87
3561598,0.75,0.89,0.73,0.72
54664495,0.68,0.83,0.77,0.76
27476060,0.81,0.81,0.72,0.87
96095031,0.9,0.65,0.7799999999999999,0.78
99937040,0.78,0.89,0.69,0.88
75694716,0.76,0.83,0.51,0.76
74426457,0.83,0.75,0.53,0.85
29260591,0.66,0.61,0.77,0.9
46698402,0.81,0.61,0.6799999999999999,0.81
81002226,0.78,0.72,0.62,0.79
78387435,0.7,0.7,0.65,0.68
77356704,0.78,0.7,0.5599999999999999,0.77
14271533,0.72,0.83,0.6900000000000001,0.62
77933055,0.75,0.83,0.67,0.74
19804387,0.72,0.82,0.74,0.72
36407627,0.72,0.9,0.73,0.67
908301,0.87,0.8,0.45999999999999996,0.76
98762407,0.77,0.65,0.65,0.87
34918996,0.7,0.84,0.72,0.66
78763057,0.8,0.7,0.6399999999999999,0.73
41308533,0.62,0.86,0.61,0.85
74832913,0.84,0.8,0.83,0.82
71979056,0.79,0.68,0.82,0.64
30429531,0.84,0.67,0.56,0.67
54634664,0.71,0.87,0.76,0.75
2499139,0.85,0.8,0.73,0.82
28434223,0.76,0.72,0.76,0.69
66596832,0.74,0.61,0.6900000000000001,0.77
61207130,0.85,0.72,0.5900000000000001,0.63
66669608,0.7,0.77,0.6,0.84
34390018,0.69,0.79,0.73,0.82
81198925,0.83,0.69,0.78,0.88
4180969,0.61,0.86,0.8200000000000001,0.85
91685111,0.6,0.64,0.66,0.81
