Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
15759275,0.68,0.84,0.66,0.64
19012299,0.76,0.74,0.5499999999999999,0.68
63181060,0.5800000000000001,0.98,0.73,0.61
29101721,0.52,0.8099999999999999,0.44999999999999996,0.75
32275632,0.62,0.8099999999999999,0.33999999999999997,0.88
72551668,0.79,0.89,0.72,0.75
30851361,0.7000000000000001,0.99,0.5900000000000001,0.79
30742312,0.62,0.9299999999999999,0.48,0.7
4241082,0.77,0.73,0.31,0.75
77267851,0.54,0.9,0.48,0.69
98247978,0.53,0.86,0.6900000000000001,0.86
4252623,0.72,0.94,0.64,0.75
70528350,0.8,0.78,0.45999999999999996,0.88
67142221,0.5700000000000001,0.87,0.18,0.6
11813826,0.52,0.87,0.61,0.68
97334764,0.63,0.73,0.55,0.81
74854624,0.67,0.96,0.56,0.84
88728737,0.66,0.95,0.74,0.62
42376657,0.66,0.72,0.88,0.69
87653540,0.64,0.71,0.44,0.79
91282684,0.52,0.96,0.55,0.88
55388635,0.7000000000000001,0.8099999999999999,0.49999999999999994,0.88
92347656,0.6900000000000001,0.73,0.41000000000000003,0.73
67378255,0.55,0.95,0.82,0.76
56087573,0.68,0.73,0.39,0.65
87976095,0.8,0.86,0.62,0.83
872249,0.63,0.9199999999999999,0.85,0.84
31774193,0.5800000000000001,0.85,0.62,0.65
93230243,0.6900000000000001,0.89,0.8099999999999999,0.85
64205128,0.6,0.7999999999999999,0.66,0.72
45667652,0.63,0.99,0.61,0.82
771826,0.62,0.76,0.73,0.61
83029220,0.67,0.95,0.49999999999999994,0.83
77981604,0.62,0.78,0.67,0.87
38704727,0.5800000000000001,0.99,0.34,0.66
83698994,0.51,0.89,0.57,0.72
43928919,0.8,0.84,0.25000000000000006,0.76
75040304,0.59,1.0,0.44000000000000006,0.85
47284778,0.5800000000000001,0.72,0.5900000000000001,0.88
47756171,0.52,0.91,0.55,0.68
80268080,0.66,0.85,0.63,0.86
35481412,0.66,0.9199999999999999,0.2,0.77
