Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.77,1.0,0.53,0.88
29101721,0.61,0.9299999999999999,0.15000000000000002,0.85
76868411,0.53,0.74,0.81,0.8
32275632,0.51,0.74,0.22999999999999998,0.81
72551668,0.7100000000000001,0.9,0.43999999999999995,0.84
30742312,0.75,0.88,0.29000000000000004,0.65
4241082,0.5,0.74,0.16999999999999993,0.87
58743899,0.53,0.84,0.62,0.65
1646235,0.52,0.73,0.85,0.86
98247978,0.55,0.83,0.5800000000000001,0.73
86149848,0.51,0.89,0.74,0.7
4252623,0.78,0.87,0.58,0.79
67142221,0.75,0.82,0.1,0.76
37890587,0.67,0.74,0.7,0.63
11813826,0.68,0.7899999999999999,0.52,0.68
97334764,0.7000000000000001,0.9,0.38,0.77
74854624,0.75,0.89,0.41,0.71
37346971,0.5800000000000001,0.9,0.72,0.78
88728737,0.78,0.76,0.49000000000000005,0.86
42376657,0.55,0.75,0.51,0.84
87653540,0.59,0.94,0.24999999999999994,0.63
49469783,0.54,0.83,0.61,0.81
55388635,0.52,0.94,0.31,0.69
92347656,0.53,0.87,0.39,0.72
56087573,0.61,0.95,0.38,0.73
3278321,0.7000000000000001,0.89,0.56,0.73
87976095,0.67,0.96,0.49,0.73
31774193,0.54,0.7899999999999999,0.41,0.74
93230243,0.61,0.74,0.61,0.66
83029220,0.5700000000000001,0.83,0.29,0.78
15372342,0.51,1.0,0.63,0.77
77981604,0.59,0.9,0.48999999999999994,0.68
38704727,0.5700000000000001,0.83,0.27,0.86
61643899,0.5800000000000001,0.95,0.6100000000000001,0.63
83698994,0.68,0.9,0.59,0.62
45748677,0.6,0.71,0.61,0.82
43928919,0.59,0.9,0.1,0.67
75040304,0.59,0.74,0.3399999999999999,0.81
47756171,0.59,0.8099999999999999,0.44000000000000006,0.85
80268080,0.62,0.83,0.43000000000000005,0.75
35481412,0.51,0.86,0.20999999999999996,0.83
20182767,0.56,0.94,0.5599999999999999,0.81
95164281,0.61,0.9199999999999999,0.88,0.66
26315160,0.53,0.83,0.21000000000000008,0.7
96788220,0.76,0.84,0.28,0.7
52868862,0.78,0.84,0.7,0.65
64040813,0.77,0.78,0.37,0.65
73614225,0.75,0.84,0.56,0.77
7003455,0.73,0.94,0.32999999999999996,0.7
8891571,0.53,0.88,0.6,0.75
83558633,0.8,0.86,0.1,0.65
77002405,0.61,0.96,0.25,0.61
77888307,0.54,0.91,0.63,0.61
