Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
15759275,0.71,0.71,0.76,0.87
19012299,0.71,0.71,0.6000000000000001,0.63
63181060,0.75,0.63,0.6699999999999999,0.79
29101721,0.77,0.7,0.61,0.67
32275632,0.67,0.71,0.45999999999999996,0.77
72551668,0.8,0.77,0.62,0.66
30851361,0.78,0.89,0.5,0.82
30742312,0.87,0.61,0.59,0.78
4241082,0.81,0.63,0.42,0.6
77267851,0.89,0.66,0.6299999999999999,0.72
83794476,0.83,0.76,0.44,0.81
95636457,0.77,0.89,0.62,0.72
4252623,0.68,0.67,0.75,0.88
11363336,0.65,0.89,0.6000000000000001,0.89
70528350,0.6,0.71,0.7,0.76
67142221,0.84,0.83,0.53,0.88
97334764,0.73,0.76,0.5,0.64
74854624,0.66,0.64,0.76,0.65
87653540,0.63,0.63,0.54,0.87
91282684,0.77,0.68,0.7,0.73
55388635,0.82,0.87,0.59,0.71
92347656,0.73,0.7,0.6,0.63
56087573,0.69,0.6,0.45999999999999996,0.81
41970838,0.63,0.75,0.55,0.7
87976095,0.71,0.84,0.62,0.8
31774193,0.84,0.67,0.74,0.88
45667652,0.63,0.79,0.52,0.87
83029220,0.72,0.69,0.73,0.72
77981604,0.66,0.76,0.61,0.68
38704727,0.64,0.81,0.36000000000000004,0.7
83698994,0.65,0.7,0.81,0.75
36597196,0.74,0.64,0.73,0.69
18892087,0.75,0.83,0.56,0.87
43928919,0.69,0.82,0.31,0.75
75040304,0.68,0.82,0.75,0.83
47756171,0.67,0.66,0.49,0.79
80268080,0.85,0.87,0.58,0.87
35481412,0.88,0.73,0.27999999999999997,0.87
20182767,0.82,0.64,0.6599999999999999,0.67
26315160,0.68,0.81,0.41,0.84
96788220,0.86,0.62,0.28,0.89
66632539,0.78,0.83,0.7999999999999999,0.71
91188949,0.7,0.79,0.69,0.9
64040813,0.85,0.69,0.6599999999999999,0.63
75263693,0.68,0.65,0.52,0.74
13769361,0.71,0.63,0.52,0.65
14368702,0.81,0.75,0.6299999999999999,0.79
73614225,0.9,0.82,0.85,0.65
36619574,0.64,0.63,0.66,0.65
7003455,0.8,0.87,0.33,0.83
83558633,0.9,0.9,0.25999999999999995,0.61
90834067,0.84,0.68,0.6100000000000001,0.78
77002405,0.66,0.82,0.32000000000000006,0.62
80541749,0.73,0.86,0.5,0.83
38374807,0.8,0.67,0.54,0.66
70557677,0.73,0.71,0.68,0.72
62916372,0.69,0.86,0.33,0.84
43191536,0.61,0.61,0.45,0.75
23357555,0.9,0.68,0.61,0.71
12315508,0.74,0.75,0.47000000000000003,0.86
60369366,0.61,0.63,0.58,0.69
89213704,0.72,0.87,0.6,0.83
93172855,0.71,0.81,0.58,0.62
37663634,0.73,0.71,0.39,0.69
95313696,0.65,0.77,0.5499999999999999,0.82
44349362,0.62,0.78,0.26999999999999996,0.66
73905990,0.7,0.61,0.65,0.66
5288945,0.69,0.83,0.6100000000000001,0.74
55692630,0.88,0.7,0.6799999999999999,0.87
65759023,0.68,0.82,0.67,0.89
42916050,0.64,0.88,0.7200000000000001,0.79
41542844,0.65,0.62,0.43000000000000005,0.84
32862210,0.81,0.7,0.52,0.83
90042683,0.62,0.87,0.3,0.69
13740580,0.72,0.69,0.53,0.89
90814701,0.74,0.69,0.6799999999999999,0.62
42222215,0.66,0.78,0.79,0.84
66755909,0.79,0.86,0.72,0.7
613381,0.66,0.68,0.61,0.61
62816685,0.71,0.77,0.65,0.82
67005686,0.68,0.75,0.61,0.78
32342203,0.88,0.89,0.44,0.71
78667528,0.65,0.61,0.48,0.65
39597486,0.75,0.71,0.58,0.74
95532643,0.9,0.68,0.33999999999999997,0.69
95232913,0.68,0.89,0.46,0.83
11037000,0.8,0.88,0.77,0.64
26000524,0.67,0.88,0.53,0.89
36912023,0.76,0.78,0.46,0.79
7224329,0.84,0.83,0.6,0.9
48816329,0.88,0.89,0.35000000000000003,0.64
40305911,0.78,0.88,0.4,0.62
13542128,0.63,0.61,0.53,0.71
99063778,0.71,0.84,0.61,0.64
30884938,0.63,0.89,0.51,0.81
46612336,0.86,0.87,0.5800000000000001,0.65
39000920,0.62,0.61,0.53,0.74
38285149,0.69,0.7,0.76,0.72
15151445,0.81,0.78,0.6399999999999999,0.7
92495743,0.62,0.84,0.6799999999999999,0.71
43299560,0.88,0.82,0.5800000000000001,0.69
95658505,0.78,0.65,0.37,0.83
74912499,0.89,0.77,0.6000000000000001,0.85
55825347,0.71,0.87,0.55,0.61
91064884,0.74,0.78,0.64,0.88
83650069,0.66,0.77,0.49999999999999994,0.74
86750369,0.69,0.61,0.53,0.81
16888276,0.68,0.84,0.6299999999999999,0.79
28737175,0.82,0.71,0.73,0.78
63502928,0.87,0.8,0.63,0.68
86525669,0.66,0.71,0.59,0.67
36960685,0.83,0.75,0.36,0.74
856025,0.65,0.74,0.54,0.89
97926934,0.85,0.73,0.51,0.72
53747465,0.72,0.73,0.61,0.83
66034588,0.88,0.72,0.82,0.78
40446608,0.69,0.68,0.63,0.86
19310254,0.84,0.83,0.64,0.71
29013197,0.75,0.79,0.84,0.7
12243984,0.7,0.81,0.83,0.69
20594122,0.64,0.81,0.54,0.8
