Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
15759275,0.63,0.89,0.78,0.79
19012299,0.85,0.84,0.7,0.65
63181060,0.69,0.71,0.7,0.72
29101721,0.88,0.86,0.45,0.67
32275632,0.63,0.6,0.49999999999999994,0.63
72551668,0.86,0.83,0.52,0.86
30851361,0.76,0.61,0.6299999999999999,0.77
30742312,0.64,0.66,0.49,0.82
4241082,0.9,0.69,0.37,0.65
77267851,0.63,0.74,0.69,0.74
98247978,0.68,0.83,0.6699999999999999,0.64
4252623,0.77,0.68,0.62,0.76
11363336,0.7,0.75,0.4099999999999999,0.7
70528350,0.68,0.78,0.4,0.77
67142221,0.64,0.67,0.26999999999999996,0.74
11813826,0.6,0.86,0.6599999999999999,0.77
97334764,0.67,0.86,0.52,0.8
74854624,0.71,0.78,0.4,0.76
88728737,0.64,0.72,0.6,0.82
42376657,0.67,0.89,0.87,0.66
87653540,0.6,0.72,0.39999999999999997,0.75
91282684,0.77,0.82,0.59,0.75
55388635,0.89,0.87,0.39999999999999997,0.87
92347656,0.65,0.64,0.64,0.77
67378255,0.88,0.6,0.69,0.71
56087573,0.84,0.87,0.48,0.77
87976095,0.66,0.69,0.4,0.82
872249,0.63,0.64,0.83,0.76
31774193,0.62,0.67,0.53,0.7
93230243,0.81,0.79,0.89,0.78
45667652,0.83,0.71,0.55,0.7
771826,0.83,0.87,0.76,0.88
83029220,0.75,0.83,0.6399999999999999,0.69
18634798,0.79,0.82,0.87,0.7
77981604,0.6,0.72,0.56,0.82
38704727,0.64,0.77,0.37,0.89
83698994,0.84,0.89,0.6799999999999999,0.78
43928919,0.69,0.62,0.48,0.84
75040304,0.71,0.64,0.5700000000000001,0.78
47284778,0.86,0.79,0.6499999999999999,0.77
47756171,0.88,0.63,0.56,0.7
80268080,0.82,0.84,0.65,0.9
35481412,0.73,0.69,0.34,0.7
20182767,0.65,0.7,0.72,0.72
26315160,0.74,0.67,0.39999999999999997,0.66
96788220,0.84,0.87,0.46,0.78
91188949,0.75,0.74,0.44999999999999996,0.81
64040813,0.88,0.64,0.6,0.88
13769361,0.84,0.7,0.48000000000000004,0.66
14368702,0.6,0.78,0.66,0.76
73614225,0.62,0.7,0.7300000000000001,0.62
7003455,0.72,0.87,0.25,0.71
83558633,0.65,0.72,0.26999999999999996,0.74
77002405,0.79,0.75,0.37999999999999995,0.76
80541749,0.82,0.66,0.47000000000000003,0.72
63739006,0.76,0.77,0.87,0.74
62916372,0.86,0.76,0.32999999999999996,0.77
43191536,0.63,0.68,0.47,0.8
23357555,0.78,0.89,0.5700000000000001,0.73
12315508,0.85,0.86,0.5,0.85
60369366,0.83,0.67,0.45999999999999996,0.64
5355918,0.63,0.64,0.81,0.83
16059097,0.78,0.73,0.72,0.85
89213704,0.67,0.69,0.5,0.75
93172855,0.62,0.68,0.26999999999999996,0.73
37663634,0.67,0.63,0.35,0.73
95313696,0.68,0.89,0.5,0.85
44349362,0.87,0.86,0.25000000000000006,0.77
88227304,0.7,0.77,0.89,0.85
73905990,0.72,0.79,0.41000000000000003,0.86
5288945,0.84,0.67,0.49,0.65
55692630,0.76,0.74,0.63,0.65
65759023,0.66,0.88,0.73,0.71
42916050,0.67,0.85,0.5399999999999999,0.74
41542844,0.73,0.77,0.16999999999999998,0.66
32862210,0.84,0.79,0.35000000000000003,0.76
90042683,0.7,0.81,0.24,0.71
13740580,0.69,0.78,0.39999999999999997,0.88
90814701,0.87,0.83,0.54,0.75
65846625,0.65,0.6,0.6499999999999999,0.89
66755909,0.7,0.84,0.45000000000000007,0.68
79328733,0.85,0.73,0.64,0.63
613381,0.9,0.8,0.45000000000000007,0.87
62816685,0.84,0.68,0.76,0.9
67005686,0.81,0.63,0.61,0.89
32342203,0.75,0.68,0.44999999999999996,0.6
65998331,0.75,0.74,0.85,0.79
39597486,0.73,0.65,0.55,0.65
86213227,0.67,0.71,0.6599999999999999,0.83
95532643,0.86,0.8,0.37,0.74
95232913,0.85,0.66,0.27,0.62
11037000,0.76,0.86,0.56,0.8
26000524,0.66,0.82,0.46,0.88
36912023,0.88,0.9,0.45999999999999996,0.84
73140808,0.69,0.65,0.7899999999999999,0.8
48816329,0.82,0.67,0.18999999999999995,0.7
40305911,0.6,0.81,0.42,0.69
13542128,0.63,0.7,0.39,0.63
7507865,0.81,0.63,0.7,0.81
99063778,0.76,0.84,0.62,0.85
30884938,0.69,0.73,0.6,0.68
18024249,0.83,0.73,0.83,0.81
46612336,0.7,0.84,0.5599999999999999,0.83
39000920,0.71,0.68,0.62,0.77
49797532,0.77,0.79,0.7,0.89
15151445,0.73,0.76,0.42999999999999994,0.61
92495743,0.76,0.62,0.48,0.82
43299560,0.74,0.87,0.6,0.81
95658505,0.78,0.61,0.4799999999999999,0.67
74912499,0.72,0.86,0.39,0.88
29598970,0.75,0.84,0.72,0.71
55825347,0.87,0.79,0.66,0.61
