Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
15759275,0.71,0.69,0.6799999999999999,0.73
19012299,0.65,0.81,0.63,0.88
63181060,0.9,0.8,0.77,0.89
29101721,0.75,0.69,0.37,0.69
32275632,0.8,0.86,0.51,0.75
72551668,0.72,0.71,0.62,0.62
30851361,0.86,0.62,0.52,0.71
30742312,0.65,0.8,0.5800000000000001,0.89
4241082,0.78,0.67,0.43,0.74
77267851,0.64,0.76,0.77,0.81
98247978,0.77,0.64,0.73,0.76
83794476,0.63,0.84,0.35999999999999993,0.73
95636457,0.65,0.62,0.82,0.77
4252623,0.68,0.81,0.69,0.7
11363336,0.8,0.67,0.41000000000000003,0.89
70528350,0.77,0.88,0.74,0.66
67142221,0.84,0.68,0.26,0.69
11813826,0.79,0.63,0.8,0.63
97334764,0.82,0.76,0.5399999999999999,0.83
74854624,0.83,0.73,0.75,0.8
87653540,0.76,0.74,0.47,0.79
91282684,0.67,0.82,0.7,0.83
55388635,0.82,0.89,0.62,0.78
92347656,0.73,0.62,0.65,0.9
56087573,0.89,0.66,0.48000000000000004,0.77
41970838,0.82,0.76,0.43999999999999995,0.63
87976095,0.83,0.81,0.43,0.68
31774193,0.77,0.63,0.5,0.61
45667652,0.78,0.65,0.59,0.77
771826,0.85,0.72,0.69,0.82
83029220,0.63,0.68,0.49,0.85
77981604,0.68,0.76,0.69,0.79
38704727,0.87,0.87,0.3,0.74
83698994,0.63,0.84,0.8200000000000001,0.82
36597196,0.84,0.62,0.74,0.69
43928919,0.86,0.75,0.36999999999999994,0.74
75040304,0.87,0.86,0.5399999999999999,0.66
47284778,0.68,0.7,0.69,0.68
47756171,0.87,0.87,0.45999999999999996,0.87
80268080,0.7,0.75,0.47000000000000003,0.67
35481412,0.75,0.76,0.27,0.77
20182767,0.72,0.69,0.6200000000000001,0.82
26315160,0.67,0.61,0.26,0.78
96788220,0.76,0.81,0.21999999999999997,0.78
66632539,0.77,0.65,0.8200000000000001,0.66
91188949,0.74,0.83,0.55,0.66
64040813,0.62,0.9,0.77,0.64
75263693,0.61,0.71,0.47,0.62
13769361,0.61,0.9,0.52,0.72
14368702,0.61,0.85,0.66,0.88
73614225,0.73,0.7,0.73,0.77
7003455,0.82,0.68,0.55,0.64
83558633,0.75,0.78,0.36,0.7
90834067,0.72,0.74,0.78,0.75
77002405,0.69,0.62,0.25,0.8
80541749,0.7,0.79,0.76,0.75
70557677,0.84,0.81,0.61,0.63
62916372,0.81,0.75,0.36999999999999994,0.86
43191536,0.85,0.8,0.47000000000000003,0.65
23357555,0.78,0.69,0.6,0.86
12315508,0.81,0.8,0.56,0.61
60369366,0.82,0.77,0.7,0.66
5355918,0.71,0.9,0.74,0.76
89213704,0.89,0.81,0.8200000000000001,0.83
93172855,0.71,0.8,0.57,0.66
37663634,0.8,0.79,0.5,0.82
95313696,0.87,0.8,0.6699999999999999,0.76
44349362,0.79,0.8,0.37,0.83
73905990,0.79,0.85,0.73,0.66
5288945,0.62,0.82,0.5700000000000001,0.64
55692630,0.81,0.69,0.7,0.85
65759023,0.72,0.77,0.64,0.83
42916050,0.72,0.79,0.54,0.83
41542844,0.65,0.69,0.41000000000000003,0.85
32862210,0.79,0.79,0.27,0.82
90042683,0.88,0.67,0.35000000000000003,0.88
13740580,0.78,0.8,0.48,0.78
90814701,0.61,0.9,0.6699999999999999,0.83
42222215,0.79,0.63,0.77,0.85
65846625,0.88,0.66,0.83,0.8
66755909,0.86,0.81,0.47,0.73
613381,0.85,0.79,0.3,0.83
62816685,0.72,0.67,0.79,0.61
67005686,0.61,0.73,0.72,0.72
32342203,0.74,0.67,0.4600000000000001,0.89
78667528,0.66,0.61,0.61,0.72
39597486,0.6,0.86,0.8300000000000001,0.78
86213227,0.7,0.66,0.84,0.66
95532643,0.66,0.75,0.41,0.64
95232913,0.62,0.66,0.3,0.78
11037000,0.8,0.86,0.58,0.68
26000524,0.64,0.7,0.38,0.66
36912023,0.7,0.68,0.39999999999999997,0.88
48816329,0.88,0.86,0.51,0.73
40305911,0.84,0.76,0.24,0.61
13542128,0.86,0.69,0.51,0.82
7507865,0.68,0.65,0.83,0.89
99063778,0.77,0.65,0.6799999999999999,0.63
30884938,0.83,0.67,0.6499999999999999,0.9
46612336,0.81,0.63,0.6799999999999999,0.65
39000920,0.85,0.76,0.81,0.75
49797532,0.64,0.75,0.67,0.61
38285149,0.64,0.78,0.6499999999999999,0.66
15151445,0.86,0.64,0.41,0.8
92495743,0.66,0.78,0.56,0.76
43299560,0.82,0.66,0.51,0.87
95658505,0.69,0.77,0.47,0.83
74912499,0.6,0.84,0.67,0.83
55825347,0.9,0.66,0.7200000000000001,0.63
91064884,0.85,0.81,0.75,0.64
83650069,0.63,0.79,0.25,0.79
86750369,0.7,0.71,0.5299999999999999,0.66
16888276,0.72,0.61,0.68,0.9
28737175,0.64,0.87,0.59,0.69
63502928,0.63,0.77,0.85,0.63
86525669,0.6,0.87,0.5700000000000001,0.82
36960685,0.67,0.65,0.4099999999999999,0.75
856025,0.7,0.68,0.48999999999999994,0.66
53747465,0.8,0.65,0.61,0.79
66034588,0.62,0.61,0.6499999999999999,0.81
40446608,0.65,0.79,0.7,0.67
19310254,0.81,0.75,0.7100000000000001,0.76
29013197,0.69,0.66,0.63,0.65
12243984,0.88,0.85,0.84,0.71
20594122,0.75,0.78,0.63,0.77
30838738,0.65,0.62,0.5599999999999999,0.64
822925,0.84,0.71,0.73,0.63
74270584,0.65,0.67,0.51,0.83
6164432,0.78,0.79,0.73,0.72
18536763,0.74,0.84,0.37,0.63
93076128,0.73,0.69,0.63,0.67
48039456,0.83,0.73,0.58,0.73
76778236,0.84,0.8,0.48,0.84
76010331,0.66,0.84,0.56,0.65
39945151,0.89,0.63,0.57,0.72
78378722,0.88,0.8,0.6900000000000001,0.87
46315280,0.71,0.67,0.55,0.88
91152881,0.77,0.82,0.61,0.83
73245899,0.68,0.83,0.53,0.8
87909065,0.78,0.76,0.45999999999999996,0.85
91610493,0.9,0.62,0.51,0.61
53156841,0.9,0.9,0.82,0.78
97332903,0.69,0.77,0.44000000000000006,0.76
35495030,0.76,0.82,0.38999999999999996,0.66
27868463,0.65,0.73,0.6,0.64
88610234,0.77,0.78,0.47000000000000003,0.75
61070190,0.66,0.9,0.85,0.67
38508908,0.88,0.61,0.51,0.69
43038944,0.84,0.83,0.24,0.88
33634473,0.73,0.85,0.39999999999999997,0.89
68371273,0.9,0.9,0.63,0.76
86977838,0.63,0.81,0.51,0.61
84328499,0.63,0.69,0.32,0.65
59895767,0.64,0.75,0.85,0.86
61045701,0.82,0.72,0.76,0.77
34152670,0.8,0.61,0.56,0.87
38141361,0.73,0.78,0.5800000000000001,0.89
18358199,0.81,0.78,0.62,0.84
33511113,0.61,0.6,0.4799999999999999,0.62
5668333,0.86,0.71,0.6399999999999999,0.75
51401478,0.89,0.89,0.75,0.63
55548634,0.74,0.62,0.6499999999999999,0.85
5095408,0.71,0.76,0.52,0.63
9863757,0.83,0.64,0.6100000000000001,0.83
11375217,0.77,0.85,0.6900000000000001,0.74
69273351,0.74,0.77,0.57,0.63
86300903,0.68,0.75,0.56,0.81
93717533,0.87,0.75,0.58,0.65
86838850,0.66,0.66,0.31,0.72
34834492,0.66,0.87,0.30000000000000004,0.9
28765354,0.89,0.89,0.6199999999999999,0.72
56813150,0.83,0.87,0.86,0.89
26320003,0.66,0.65,0.66,0.67
86688656,0.72,0.83,0.87,0.79
78762522,0.64,0.84,0.54,0.86
51399350,0.67,0.84,0.32000000000000006,0.72
80147574,0.74,0.64,0.77,0.62
23306945,0.64,0.84,0.73,0.65
32725928,0.6,0.8,0.5199999999999999,0.64
9067691,0.82,0.74,0.6699999999999999,0.78
62464470,0.88,0.71,0.7799999999999999,0.73
65082046,0.87,0.66,0.54,0.88
77926230,0.85,0.81,0.64,0.85
76667842,0.74,0.62,0.6,0.67
79211058,0.63,0.68,0.73,0.76
74888555,0.65,0.69,0.56,0.76
67292381,0.78,0.6,0.76,0.72
92511087,0.75,0.83,0.57,0.64
8041392,0.62,0.76,0.5,0.72
57566436,0.67,0.89,0.38,0.64
52623674,0.73,0.68,0.37000000000000005,0.74
97077010,0.83,0.62,0.44,0.81
52089787,0.75,0.78,0.47000000000000003,0.88
28859908,0.73,0.88,0.59,0.67
84216002,0.85,0.88,0.64,0.77
83370584,0.73,0.8,0.5700000000000001,0.79
14260595,0.71,0.61,0.59,0.77
26885205,0.74,0.71,0.54,0.77
57985906,0.75,0.89,0.65,0.61
56581474,0.73,0.68,0.47000000000000003,0.84
53094169,0.67,0.77,0.5900000000000001,0.75
7221209,0.7,0.7,0.29,0.89
42539472,0.61,0.79,0.54,0.61
32737442,0.64,0.79,0.54,0.88
4652376,0.84,0.85,0.77,0.74
82631442,0.67,0.64,0.47000000000000003,0.71
78703006,0.61,0.73,0.78,0.71
72109614,0.7,0.61,0.6699999999999999,0.83
5997258,0.86,0.89,0.69,0.78
85735669,0.6,0.64,0.7999999999999999,0.68
99425804,0.73,0.63,0.6699999999999999,0.73
60210271,0.88,0.75,0.73,0.87
2185247,0.64,0.81,0.6799999999999999,0.78
66943779,0.67,0.76,0.5900000000000001,0.74
45901508,0.61,0.78,0.7999999999999999,0.77
13115342,0.76,0.87,0.48,0.84
37991563,0.73,0.67,0.36999999999999994,0.69
38649602,0.67,0.87,0.4699999999999999,0.62
8244187,0.82,0.66,0.46,0.82
81251237,0.64,0.76,0.37999999999999995,0.62
39668972,0.89,0.77,0.48000000000000004,0.85
31491129,0.84,0.82,0.73,0.77
47288137,0.7,0.75,0.58,0.65
36439767,0.79,0.84,0.75,0.6
29219320,0.74,0.79,0.51,0.68
17463801,0.75,0.64,0.52,0.82
16469782,0.75,0.68,0.45,0.69
74311411,0.73,0.74,0.39,0.7
77337819,0.84,0.65,0.67,0.81
20699188,0.79,0.74,0.6799999999999999,0.77
93042828,0.76,0.61,0.6000000000000001,0.68
85084308,0.61,0.7,0.5800000000000001,0.73
99023897,0.73,0.84,0.6799999999999999,0.84
49848073,0.86,0.84,0.48000000000000004,0.6
95550785,0.71,0.63,0.4799999999999999,0.69
28294222,0.7,0.79,0.64,0.87
13825677,0.87,0.75,0.51,0.84
55571529,0.73,0.66,0.58,0.61
21361813,0.84,0.72,0.3,0.68
13368584,0.69,0.69,0.6499999999999999,0.79
47194895,0.81,0.74,0.6799999999999999,0.83
7809404,0.6,0.84,0.48999999999999994,0.84
38658618,0.86,0.75,0.76,0.87
21493052,0.78,0.67,0.37000000000000005,0.71
91053017,0.87,0.65,0.45,0.73
2941150,0.67,0.62,0.6699999999999999,0.68
60726435,0.7,0.82,0.47,0.74
69173615,0.67,0.85,0.6199999999999999,0.81
17074075,0.66,0.85,0.63,0.78
96910314,0.88,0.81,0.77,0.73
21130264,0.7,0.77,0.32,0.89
86923748,0.75,0.75,0.27999999999999997,0.72
44644769,0.77,0.61,0.67,0.71
38691114,0.77,0.66,0.47000000000000003,0.9
7204399,0.87,0.86,0.55,0.87
99529224,0.73,0.72,0.33999999999999997,0.81
74275639,0.8,0.66,0.41999999999999993,0.71
85450011,0.62,0.67,0.5700000000000001,0.68
93286303,0.78,0.78,0.68,0.69
18270318,0.67,0.77,0.62,0.68
71847297,0.74,0.73,0.43999999999999995,0.87
40714694,0.72,0.85,0.57,0.83
37561443,0.79,0.82,0.5499999999999999,0.89
95925984,0.84,0.64,0.42,0.7
17492441,0.61,0.81,0.49,0.73
74045293,0.81,0.78,0.6000000000000001,0.83
11257529,0.69,0.88,0.44999999999999996,0.62
75686879,0.8,0.66,0.43000000000000005,0.8
85568919,0.81,0.81,0.49,0.76
90502795,0.9,0.74,0.7100000000000001,0.69
89929176,0.89,0.86,0.72,0.65
73717008,0.77,0.89,0.71,0.9
64174788,0.81,0.89,0.41000000000000003,0.71
26541601,0.64,0.71,0.53,0.65
44038905,0.62,0.88,0.47,0.89
68967358,0.85,0.7,0.49,0.76
36595029,0.75,0.63,0.7100000000000001,0.75
53124148,0.65,0.66,0.7,0.66
45729881,0.77,0.69,0.66,0.75
25770507,0.86,0.69,0.37000000000000005,0.85
20199509,0.6,0.71,0.66,0.83
59816446,0.79,0.77,0.66,0.9
55857932,0.69,0.64,0.57,0.69
70477786,0.69,0.89,0.36000000000000004,0.63
47395085,0.63,0.67,0.26999999999999996,0.69
14607270,0.82,0.89,0.5,0.81
1031744,0.87,0.68,0.49,0.71
3612619,0.67,0.77,0.39000000000000007,0.72
72191575,0.87,0.79,0.6499999999999999,0.74
55446318,0.68,0.62,0.47000000000000003,0.61
61335967,0.81,0.7,0.65,0.61
87227357,0.67,0.76,0.6499999999999999,0.66
43788745,0.7,0.87,0.9,0.71
54520615,0.69,0.84,0.77,0.88
1562948,0.84,0.86,0.61,0.71
58205562,0.77,0.69,0.46,0.79
53541769,0.79,0.8,0.7999999999999999,0.79
43269299,0.66,0.66,0.5499999999999999,0.81
12205981,0.76,0.65,0.6399999999999999,0.71
63771721,0.79,0.61,0.63,0.62
4672043,0.9,0.79,0.54,0.73
71110770,0.86,0.85,0.5,0.88
34188277,0.67,0.67,0.64,0.84
10752379,0.62,0.84,0.73,0.8
12106035,0.87,0.81,0.61,0.67
28724659,0.64,0.8,0.77,0.72
92747084,0.8,0.82,0.51,0.86
28345473,0.88,0.86,0.53,0.85
54406549,0.78,0.86,0.26,0.73
43868502,0.6,0.61,0.6799999999999999,0.7
78461804,0.78,0.78,0.25,0.65
2784408,0.64,0.83,0.71,0.73
88434858,0.85,0.68,0.66,0.84
5624521,0.78,0.86,0.55,0.82
32223010,0.69,0.77,0.5,0.81
73164606,0.88,0.78,0.72,0.9
81882292,0.8,0.78,0.78,0.88
36578002,0.63,0.66,0.6599999999999999,0.81
57698611,0.73,0.68,0.6799999999999999,0.68
9801858,0.72,0.69,0.26999999999999996,0.8
