Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
4241082,0.55,0.71,0.86,0.62
83794476,0.76,0.64,0.72,0.61
67142221,0.78,0.78,0.74,0.62
84323223,0.5700000000000001,0.81,0.86,0.73
38704727,0.5800000000000001,0.61,0.66,0.81
43928919,0.64,0.73,0.73,0.75
35481412,0.68,0.67,0.75,0.62
26315160,0.77,0.76,0.84,0.68
96788220,0.61,0.75,0.6200000000000001,0.75
83558633,0.76,0.86,0.84,0.63
77002405,0.77,0.63,0.7899999999999999,0.75
38374807,0.68,0.87,0.8099999999999999,0.83
62916372,0.68,0.67,0.75,0.66
44349362,0.77,0.67,0.6,0.61
41542844,0.6,0.73,0.5900000000000001,0.88
32862210,0.7100000000000001,0.81,0.6799999999999999,0.72
90042683,0.62,0.87,0.66,0.86
95232913,0.72,0.84,0.83,0.65
26000524,0.7100000000000001,0.63,0.72,0.64
36912023,0.5700000000000001,0.71,0.7,0.77
48816329,0.78,0.76,0.66,0.64
40305911,0.56,0.69,0.56,0.85
41374958,0.76,0.84,0.64,0.83
83650069,0.68,0.65,0.63,0.87
36850197,0.5800000000000001,0.77,0.54,0.63
856025,0.51,0.71,0.6699999999999999,0.8
52523473,0.79,0.76,0.7,0.62
52342587,0.5700000000000001,0.74,0.8099999999999999,0.65
91471635,0.62,0.75,0.78,0.73
49512273,0.72,0.9,0.7999999999999999,0.66
22969841,0.6,0.81,0.83,0.85
56975381,0.51,0.63,0.75,0.72
97332903,0.61,0.85,0.61,0.69
63584864,0.54,0.66,0.64,0.72
88610234,0.59,0.65,0.64,0.87
43038944,0.62,0.9,0.74,0.89
84328499,0.73,0.7,0.62,0.66
33511113,0.5700000000000001,0.69,0.65,0.88
4308422,0.63,0.82,0.7699999999999999,0.67
86838850,0.7100000000000001,0.77,0.71,0.67
34834492,0.66,0.89,0.5800000000000001,0.89
51399350,0.5,0.68,0.6799999999999999,0.79
70499223,0.65,0.72,0.78,0.79
17748718,0.74,0.62,0.73,0.87
57566436,0.51,0.84,0.8200000000000001,0.78
58475514,0.6,0.63,0.86,0.88
