Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
29101721,0.67,0.88,0.66,0.89
32275632,0.9,0.75,0.66,0.64
30742312,0.79,0.85,0.8099999999999999,0.63
4241082,0.6,0.78,0.49999999999999994,0.7
65181649,0.79,0.69,0.86,0.76
9101847,0.83,0.84,0.6,0.9
83794476,0.71,0.68,0.6699999999999999,0.85
10043278,0.83,0.69,0.68,0.65
11363336,0.72,0.71,0.73,0.63
70528350,0.61,0.63,0.79,0.87
67142221,0.8,0.82,0.61,0.61
97334764,0.78,0.89,0.59,0.76
87653540,0.85,0.75,0.67,0.61
84323223,0.69,0.63,0.53,0.89
91282684,0.61,0.81,0.65,0.78
55388635,0.65,0.86,0.73,0.64
92347656,0.68,0.66,0.67,0.62
56087573,0.76,0.63,0.6,0.7
41970838,0.69,0.83,0.52,0.88
87976095,0.82,0.83,0.7,0.73
38704727,0.88,0.68,0.6799999999999999,0.86
18892087,0.82,0.81,0.6199999999999999,0.78
43928919,0.82,0.85,0.43,0.67
75040304,0.76,0.69,0.89,0.71
49772649,0.62,0.84,0.55,0.89
47756171,0.83,0.76,0.7,0.67
80268080,0.66,0.89,0.62,0.79
35481412,0.87,0.78,0.49,0.68
26315160,0.85,0.73,0.41000000000000003,0.88
96788220,0.61,0.78,0.53,0.73
91188949,0.68,0.71,0.58,0.65
75263693,0.78,0.66,0.77,0.84
20456314,0.63,0.87,0.6399999999999999,0.89
7003455,0.62,0.69,0.59,0.72
83558633,0.62,0.67,0.48,0.72
77002405,0.62,0.88,0.6,0.61
38374807,0.64,0.86,0.69,0.7
62916372,0.72,0.67,0.43,0.82
6105859,0.75,0.68,0.54,0.89
43191536,0.61,0.67,0.61,0.62
23357555,0.62,0.6,0.59,0.75
12315508,0.63,0.74,0.7999999999999999,0.63
60369366,0.61,0.79,0.83,0.62
93172855,0.8,0.65,0.59,0.85
37663634,0.82,0.63,0.47,0.64
95313696,0.87,0.88,0.69,0.75
44349362,0.86,0.75,0.4700000000000001,0.61
73905990,0.7,0.64,0.64,0.68
5288945,0.63,0.89,0.62,0.83
41542844,0.72,0.61,0.38,0.8
32862210,0.9,0.78,0.37,0.69
90042683,0.66,0.79,0.48000000000000004,0.7
13740580,0.7,0.79,0.62,0.73
66755909,0.76,0.73,0.61,0.82
613381,0.87,0.85,0.49,0.63
32342203,0.75,0.63,0.73,0.73
78667528,0.72,0.69,0.68,0.68
95532643,0.68,0.6,0.74,0.66
95232913,0.84,0.63,0.6499999999999999,0.69
26000524,0.64,0.76,0.67,0.85
36912023,0.63,0.84,0.42,0.82
48816329,0.79,0.7,0.44,0.64
40305911,0.72,0.71,0.51,0.65
13542128,0.88,0.85,0.69,0.8
56851378,0.61,0.81,0.58,0.86
30884938,0.79,0.69,0.71,0.62
41374958,0.68,0.8,0.71,0.63
46612336,0.7,0.88,0.69,0.86
15151445,0.87,0.73,0.6,0.68
97524624,0.83,0.87,0.7899999999999999,0.88
95658505,0.69,0.84,0.66,0.66
74912499,0.79,0.63,0.56,0.89
83650069,0.85,0.86,0.44000000000000006,0.89
86750369,0.74,0.61,0.87,0.63
16888276,0.81,0.67,0.75,0.68
86525669,0.85,0.78,0.84,0.84
36960685,0.63,0.63,0.63,0.6
36850197,0.78,0.7,0.59,0.88
856025,0.68,0.77,0.6000000000000001,0.8
97926934,0.65,0.71,0.61,0.82
40446608,0.87,0.73,0.6,0.8
4497676,0.67,0.86,0.45999999999999996,0.73
52523473,0.75,0.8,0.5700000000000001,0.68
30838738,0.83,0.84,0.69,0.68
74270584,0.74,0.66,0.63,0.87
18536763,0.88,0.63,0.74,0.6
52342587,0.81,0.74,0.54,0.65
76778236,0.62,0.63,0.6000000000000001,0.67
76010331,0.83,0.87,0.63,0.79
91152881,0.87,0.85,0.81,0.61
21831064,0.86,0.66,0.52,0.89
73245899,0.84,0.77,0.73,0.81
87909065,0.75,0.66,0.66,0.9
22969841,0.84,0.75,0.41000000000000003,0.87
91610493,0.68,0.64,0.75,0.61
23834880,0.89,0.69,0.71,0.86
97332903,0.72,0.71,0.5,0.76
35495030,0.89,0.74,0.6699999999999999,0.82
3181024,0.79,0.63,0.85,0.82
88610234,0.88,0.82,0.54,0.76
43038944,0.87,0.82,0.55,0.7
33634473,0.64,0.67,0.7999999999999999,0.77
68371273,0.61,0.77,0.5700000000000001,0.83
86977838,0.76,0.76,0.6100000000000001,0.61
84328499,0.72,0.85,0.6699999999999999,0.66
18358199,0.62,0.71,0.74,0.65
33511113,0.87,0.76,0.41,0.82
5668333,0.67,0.83,0.6499999999999999,0.77
98894125,0.87,0.9,0.6,0.74
91896539,0.88,0.79,0.62,0.83
5095408,0.79,0.88,0.8300000000000001,0.79
9863757,0.63,0.74,0.62,0.77
11375217,0.65,0.67,0.5700000000000001,0.79
4308422,0.67,0.83,0.63,0.76
86300903,0.78,0.66,0.69,0.63
93717533,0.68,0.65,0.48,0.66
86838850,0.82,0.82,0.6599999999999999,0.81
34834492,0.71,0.65,0.43000000000000005,0.81
26320003,0.74,0.81,0.6299999999999999,0.69
51399350,0.67,0.76,0.49,0.74
32725928,0.67,0.72,0.64,0.6
9067691,0.61,0.68,0.62,0.7
77926230,0.88,0.61,0.6599999999999999,0.65
76667842,0.68,0.61,0.55,0.79
74888555,0.76,0.83,0.5900000000000001,0.73
57566436,0.64,0.84,0.42000000000000004,0.75
52623674,0.64,0.86,0.5,0.87
97077010,0.76,0.69,0.74,0.84
52089787,0.86,0.79,0.73,0.71
26885205,0.62,0.65,0.78,0.61
56581474,0.63,0.78,0.65,0.74
53094169,0.65,0.68,0.63,0.89
7221209,0.86,0.72,0.5499999999999999,0.88
42539472,0.81,0.86,0.75,0.71
82631442,0.76,0.78,0.62,0.72
99425804,0.89,0.68,0.86,0.72
66943779,0.78,0.71,0.69,0.78
37991563,0.67,0.73,0.54,0.78
38649602,0.79,0.62,0.5900000000000001,0.72
8244187,0.66,0.71,0.7,0.66
81251237,0.89,0.85,0.7,0.66
39668972,0.81,0.79,0.73,0.65
31491129,0.67,0.64,0.62,0.71
29219320,0.67,0.84,0.77,0.7
17463801,0.64,0.82,0.6599999999999999,0.75
21212833,0.81,0.7,0.7200000000000001,0.62
16469782,0.78,0.66,0.7799999999999999,0.84
74311411,0.81,0.72,0.69,0.65
93042828,0.62,0.65,0.76,0.75
85084308,0.81,0.84,0.7,0.7
99023897,0.75,0.76,0.64,0.64
49848073,0.89,0.75,0.6499999999999999,0.84
95550785,0.64,0.88,0.6599999999999999,0.89
93144505,0.69,0.72,0.62,0.67
13825677,0.82,0.62,0.63,0.79
76206306,0.73,0.66,0.49,0.62
21361813,0.61,0.7,0.58,0.75
13368584,0.64,0.81,0.58,0.73
88555360,0.81,0.84,0.6699999999999999,0.6
60012728,0.76,0.81,0.6599999999999999,0.63
7809404,0.85,0.62,0.6799999999999999,0.85
21493052,0.7,0.79,0.5499999999999999,0.84
91053017,0.84,0.89,0.73,0.67
60726435,0.81,0.73,0.76,0.6
17074075,0.84,0.62,0.6699999999999999,0.87
21130264,0.83,0.89,0.6,0.85
86923748,0.83,0.72,0.55,0.75
61477187,0.83,0.74,0.81,0.64
38691114,0.76,0.81,0.61,0.83
7204399,0.9,0.73,0.79,0.74
99529224,0.63,0.86,0.4600000000000001,0.61
74275639,0.63,0.61,0.48,0.8
5019077,0.78,0.83,0.6900000000000001,0.82
93286303,0.66,0.62,0.79,0.85
18270318,0.76,0.83,0.63,0.82
71847297,0.79,0.8,0.57,0.82
40714694,0.81,0.68,0.58,0.87
37561443,0.85,0.7,0.89,0.73
95925984,0.87,0.6,0.49,0.82
17492441,0.62,0.8,0.5800000000000001,0.78
11257529,0.81,0.88,0.82,0.61
75686879,0.65,0.76,0.6900000000000001,0.64
85568919,0.64,0.63,0.64,0.66
68333268,0.87,0.73,0.63,0.69
64174788,0.67,0.9,0.6900000000000001,0.87
26541601,0.73,0.88,0.85,0.65
44038905,0.81,0.85,0.6100000000000001,0.69
25770507,0.72,0.84,0.66,0.64
72494409,0.8,0.78,0.5800000000000001,0.7
55857932,0.65,0.63,0.5900000000000001,0.83
70477786,0.76,0.6,0.58,0.66
47395085,0.83,0.82,0.56,0.82
74853355,0.82,0.61,0.5900000000000001,0.75
14607270,0.8,0.71,0.8099999999999999,0.89
1031744,0.75,0.89,0.6399999999999999,0.8
3612619,0.7,0.65,0.49,0.72
84214383,0.74,0.72,0.56,0.79
72191575,0.85,0.67,0.7899999999999999,0.74
55446318,0.64,0.79,0.7899999999999999,0.81
1562948,0.62,0.69,0.88,0.81
58205562,0.77,0.85,0.75,0.83
29394292,0.79,0.66,0.63,0.76
43269299,0.74,0.88,0.84,0.64
12205981,0.85,0.73,0.59,0.64
63771721,0.68,0.64,0.51,0.88
12106035,0.8,0.83,0.85,0.63
92747084,0.71,0.75,0.81,0.67
28345473,0.82,0.64,0.49,0.67
54406549,0.64,0.75,0.46,0.79
43868502,0.77,0.87,0.85,0.75
78461804,0.82,0.83,0.47,0.73
5624521,0.89,0.81,0.62,0.7
32223010,0.83,0.79,0.62,0.67
73164606,0.77,0.88,0.66,0.8
82993447,0.65,0.69,0.62,0.75
9801858,0.69,0.69,0.49,0.86
60465704,0.82,0.79,0.76,0.62
43579430,0.63,0.72,0.64,0.82
96446635,0.85,0.65,0.42000000000000004,0.68
24148005,0.66,0.71,0.5800000000000001,0.88
73569940,0.7,0.89,0.59,0.79
61368458,0.69,0.66,0.58,0.88
13427821,0.74,0.8,0.63,0.88
11328173,0.75,0.72,0.6599999999999999,0.73
19531744,0.79,0.68,0.69,0.79
39599277,0.63,0.61,0.82,0.69
67353074,0.64,0.77,0.5,0.8
18783851,0.81,0.75,0.88,0.75
47060875,0.78,0.76,0.7,0.66
73715013,0.83,0.69,0.82,0.85
99831146,0.69,0.61,0.5700000000000001,0.67
91699286,0.61,0.84,0.59,0.71
11063274,0.69,0.62,0.48,0.9
82666357,0.61,0.81,0.51,0.74
16381780,0.64,0.79,0.81,0.62
90484078,0.61,0.71,0.8,0.84
25118998,0.86,0.68,0.6699999999999999,0.89
46300739,0.63,0.81,0.52,0.61
33734436,0.82,0.8,0.43000000000000005,0.78
