Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
19012299,0.74,0.8,0.47,0.81
29101721,0.65,0.82,0.27,0.75
32275632,0.88,0.67,0.22999999999999998,0.84
72551668,0.75,0.8,0.62,0.67
30851361,0.8,0.76,0.55,0.68
30742312,0.82,0.63,0.42999999999999994,0.67
4241082,0.66,0.79,0.34,0.71
77267851,0.62,0.81,0.6699999999999999,0.61
98247978,0.6,0.88,0.76,0.86
4252623,0.71,0.78,0.73,0.7
70528350,0.84,0.7,0.61,0.88
67142221,0.72,0.67,0.37999999999999995,0.79
11813826,0.89,0.74,0.73,0.68
97334764,0.64,0.62,0.61,0.64
74854624,0.89,0.85,0.5,0.74
88728737,0.69,0.72,0.61,0.88
42376657,0.86,0.83,0.73,0.67
87653540,0.81,0.77,0.3,0.83
55388635,0.68,0.9,0.48,0.68
92347656,0.76,0.83,0.57,0.71
67378255,0.88,0.64,0.5800000000000001,0.69
56087573,0.74,0.69,0.41999999999999993,0.79
87976095,0.68,0.85,0.6100000000000001,0.82
872249,0.89,0.63,0.64,0.86
31774193,0.89,0.82,0.48,0.83
93230243,0.66,0.79,0.71,0.78
64205128,0.71,0.86,0.84,0.72
45667652,0.83,0.67,0.66,0.74
771826,0.77,0.89,0.55,0.8
83029220,0.77,0.8,0.42000000000000004,0.76
77981604,0.65,0.87,0.45000000000000007,0.71
38704727,0.74,0.81,0.35000000000000003,0.78
83698994,0.73,0.84,0.64,0.75
43928919,0.84,0.63,0.26999999999999996,0.89
75040304,0.61,0.68,0.54,0.82
47284778,0.67,0.65,0.55,0.77
47756171,0.82,0.66,0.35,0.9
80268080,0.82,0.76,0.52,0.62
35481412,0.82,0.87,0.25999999999999995,0.77
20182767,0.88,0.75,0.5599999999999999,0.66
26315160,0.75,0.65,0.25999999999999995,0.75
96788220,0.67,0.73,0.36999999999999994,0.77
91188949,0.88,0.62,0.5,0.61
64040813,0.89,0.61,0.6799999999999999,0.65
13769361,0.66,0.88,0.41000000000000003,0.62
14368702,0.69,0.88,0.6300000000000001,0.6
73614225,0.75,0.7,0.75,0.68
7003455,0.75,0.61,0.42999999999999994,0.72
83558633,0.77,0.6,0.3,0.83
77002405,0.83,0.74,0.21999999999999992,0.62
80541749,0.62,0.69,0.48,0.65
63739006,0.71,0.64,0.69,0.84
62916372,0.77,0.86,0.47000000000000003,0.73
43191536,0.86,0.85,0.35000000000000003,0.69
15458309,0.89,0.6,0.7,0.71
23357555,0.61,0.86,0.42999999999999994,0.65
12315508,0.74,0.86,0.45,0.77
60369366,0.73,0.66,0.41000000000000003,0.88
5355918,0.77,0.67,0.73,0.79
16059097,0.82,0.66,0.8,0.72
89213704,0.84,0.86,0.49,0.9
8949618,0.73,0.67,0.59,0.6
93172855,0.67,0.66,0.51,0.63
37663634,0.86,0.68,0.48,0.75
95313696,0.77,0.85,0.6,0.89
44349362,0.72,0.83,0.43,0.82
88227304,0.89,0.76,0.77,0.8
73905990,0.62,0.78,0.39,0.82
5288945,0.65,0.63,0.55,0.61
55692630,0.85,0.72,0.65,0.78
65759023,0.63,0.68,0.48,0.79
42916050,0.71,0.83,0.6100000000000001,0.74
41542844,0.86,0.83,0.27,0.85
32862210,0.76,0.74,0.28,0.64
90042683,0.75,0.73,0.3,0.89
13740580,0.61,0.69,0.45,0.75
90814701,0.72,0.76,0.49,0.8
65846625,0.88,0.75,0.5700000000000001,0.61
66755909,0.86,0.69,0.53,0.75
33875272,0.82,0.9,0.71,0.82
79328733,0.71,0.74,0.73,0.77
43537935,0.82,0.69,0.82,0.73
31690502,0.73,0.85,0.7,0.61
613381,0.69,0.87,0.39,0.81
62816685,0.68,0.66,0.72,0.78
67005686,0.88,0.8,0.61,0.67
32342203,0.67,0.69,0.52,0.65
76107236,0.84,0.86,0.72,0.83
65998331,0.68,0.86,0.74,0.76
39597486,0.88,0.73,0.59,0.76
86213227,0.82,0.67,0.75,0.76
95532643,0.83,0.71,0.25,0.76
95232913,0.71,0.76,0.25000000000000006,0.67
11037000,0.64,0.82,0.77,0.8
26000524,0.66,0.79,0.33,0.63
36912023,0.79,0.84,0.31,0.66
88502179,0.84,0.84,0.71,0.7
73140808,0.83,0.8,0.54,0.82
48816329,0.79,0.81,0.38999999999999996,0.77
40305911,0.71,0.83,0.19000000000000006,0.64
13542128,0.7,0.66,0.34,0.75
7507865,0.86,0.67,0.5,0.87
99063778,0.88,0.75,0.56,0.75
30884938,0.67,0.62,0.53,0.76
18024249,0.8,0.73,0.6799999999999999,0.73
46612336,0.86,0.78,0.53,0.71
