Employee ID,Schedule Adherence,Schedule Variability,Error Rate,Performance Score
29101721,0.85,0.79,0.55,0.76
32275632,0.7,0.78,0.7100000000000001,0.66
30742312,0.75,0.83,0.62,0.61
4241082,0.76,0.62,0.57,0.71
9101847,0.72,0.87,0.76,0.63
83794476,0.65,0.68,0.6799999999999999,0.86
10043278,0.68,0.89,0.74,0.75
11363336,0.66,0.87,0.8099999999999999,0.69
67142221,0.66,0.87,0.6199999999999999,0.84
87653540,0.76,0.69,0.79,0.73
84323223,0.68,0.65,0.6799999999999999,0.65
55388635,0.84,0.69,0.7300000000000001,0.62
56087573,0.65,0.85,0.79,0.87
41970838,0.83,0.71,0.53,0.82
87976095,0.71,0.75,0.86,0.85
38704727,0.61,0.69,0.53,0.79
18892087,0.78,0.8,0.7,0.87
43928919,0.8,0.62,0.71,0.61
49772649,0.81,0.8,0.61,0.64
80268080,0.7,0.68,0.71,0.64
35481412,0.74,0.68,0.5,0.86
26315160,0.75,0.87,0.5700000000000001,0.63
96788220,0.74,0.67,0.55,0.73
91188949,0.71,0.62,0.79,0.69
20456314,0.86,0.63,0.74,0.8
7003455,0.89,0.76,0.65,0.72
83558633,0.82,0.71,0.42,0.9
77002405,0.62,0.64,0.6000000000000001,0.64
38374807,0.62,0.74,0.63,0.81
62916372,0.65,0.65,0.5499999999999999,0.62
6105859,0.85,0.75,0.6699999999999999,0.82
43191536,0.79,0.74,0.6,0.8
12315508,0.73,0.82,0.66,0.79
93172855,0.6,0.63,0.76,0.82
37663634,0.76,0.68,0.52,0.86
95313696,0.82,0.7,0.69,0.64
44349362,0.77,0.77,0.71,0.9
5288945,0.73,0.62,0.85,0.8
41542844,0.9,0.61,0.6000000000000001,0.62
32862210,0.82,0.85,0.6100000000000001,0.89
90042683,0.63,0.68,0.64,0.68
13740580,0.82,0.88,0.7200000000000001,0.89
21931512,0.77,0.74,0.76,0.72
613381,0.81,0.67,0.6,0.72
32342203,0.76,0.84,0.6699999999999999,0.7
95532643,0.7,0.64,0.62,0.81
95232913,0.77,0.67,0.65,0.74
26000524,0.64,0.79,0.44,0.66
36912023,0.78,0.9,0.49,0.78
48816329,0.62,0.7,0.43999999999999995,0.81
40305911,0.86,0.85,0.4700000000000001,0.82
13542128,0.7,0.75,0.63,0.73
56851378,0.86,0.71,0.78,0.81
30884938,0.66,0.89,0.81,0.61
41374958,0.87,0.74,0.57,0.66
46612336,0.62,0.74,0.78,0.67
15151445,0.76,0.71,0.71,0.84
97524624,0.86,0.88,0.66,0.81
95658505,0.67,0.68,0.5800000000000001,0.78
74912499,0.74,0.82,0.62,0.83
83650069,0.7,0.63,0.6599999999999999,0.88
16888276,0.89,0.79,0.73,0.72
86525669,0.75,0.82,0.7,0.71
36960685,0.89,0.88,0.78,0.72
36850197,0.77,0.64,0.6499999999999999,0.61
856025,0.67,0.71,0.47,0.81
97926934,0.75,0.77,0.5700000000000001,0.89
40446608,0.61,0.68,0.75,0.9
4497676,0.77,0.78,0.67,0.76
52523473,0.88,0.87,0.6599999999999999,0.86
74270584,0.64,0.81,0.7,0.87
18536763,0.76,0.82,0.81,0.82
52342587,0.77,0.61,0.58,0.9
76778236,0.81,0.76,0.65,0.74
